Cbegsbyvb;Glcr;Vafgehzrag;Haqreylvat;Cbf;CI Fcbg BA/S;Qrygn;Tnzzn;IrtnY;Rkcvel;Fgevxr;VafPhee;P/C;BGP;Vfva;HaqCep;PbagenpgFvmr;-70,00;-60,00;-50,00;-40,00;-30,00;-25,00;-20,00;-15,00;-10,00;-5,00;-4,00;-3,00;-2,00;-1,00;0,00;1,00;2,00;3,00;4,00;5,00;10,00;15,00;20,00;25,00;30,00;40,00;50,00;60,00;70,00;1 Z;6 Z;12 Z;Erfg;-100,00;100,00;-10,00X;10,00X;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1807_C1590.51_QV;FK5R;344000.000000;65436.156333;-66.900491;0.068464;4261.414869;04.07.2018 17:50:00;1590.5100;RHE;Chg;gehr;;2888.763;1.00;323927.835388;299492.878915;253843.081422;202469.157241;155809.524698;135583.340977;117579.742136;101726.710582;87876.645076;75845.205451;73639.897694;71497.897419;69417.639383;67397.571283;65436.156333;63531.875534;61683.229656;59888.740953;58146.954650;56456.440202;48724.692696;42075.500812;36360.990305;31450.805963;27231.181356;20482.929969;15481.427188;11760.435208;8979.774026;;;;4261.414869;40434.769020;105832.337904;66579.383359;64309.781196;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1807_C2725.4;FK5R;511.117634;251597.537810;-223.698229;0.184610;11215.144656;18.07.2018 17:50:00;2725.4000;RHE;Chg;gehr;;2888.763;1.00;1109622.789415;952444.326126;798515.263947;654000.925359;525027.342252;467555.800881;414996.742195;367317.926178;324363.492527;285889.952047;278707.255000;271689.310786;264833.490200;258137.129726;251597.537810;245212.000609;238977.787550;232892.156409;226952.358152;221155.641435;194222.322891;170458.525497;149537.880586;131153.017845;115019.215804;88487.952196;68152.667188;52583.987929;40663.541260;;;;11215.144656;164205.192195;380449.019232;255602.614743;247643.686298;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1807_C1507.952;FK5R;91.183304;8584.645896;-9.645360;0.011845;899.460418;25.07.2018 17:50:00;1507.9520;RHE;Chg;gehr;;2888.763;1.00;92707.193328;67685.802747;48018.405538;33726.657806;23698.458036;19903.860108;16747.705238;14121.590504;11934.228142;10109.560985;9782.404851;9466.756798;9162.187158;8868.282671;8584.645896;8310.894627;8046.661335;7791.592616;7545.348666;7307.602767;6235.763571;5334.067494;4573.703110;3930.977184;3386.381736;2530.029877;1906.554832;1448.484002;1108.992571;;;;899.460418;5103.532309;14823.417369;8747.397603;8424.659526;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1807_C1507.952_QV;FK5R;137500.000000;24174.769999;-24.870879;0.026087;1695.921733;25.07.2018 17:50:00;1507.9520;RHE;Chg;gehr;;2888.763;1.00;128833.872863;117319.030456;97683.685997;76772.704844;58439.991566;50643.357985;43769.940972;37765.609487;32554.451442;28052.276728;27229.441307;26430.918400;25656.057728;24904.218479;24174.769999;23467.092382;22780.576961;22114.626710;21468.656578;20842.093745;17981.216799;15526.834438;13421.451595;11614.997065;10064.200173;7586.170957;5749.916059;4382.725645;3359.436299;;;;1695.921733;14892.036036;39396.556602;24603.856722;23752.176929;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1807_P3015.903;FK5R;-91.183304;-33171.981965;-48.670981;-0.034989;-2057.986160;25.07.2018 17:50:00;3015.9030;RHE;Pnyy;gehr;;2888.763;1.00;-0.139475;-23.987487;-332.059345;-1677.766647;-5055.183269;-7766.631269;-11248.211735;-15531.702837;-20624.510126;-26513.971894;-27785.210405;-29086.940166;-30418.859045;-31780.649932;-33171.981965;-34592.511698;-36041.884278;-37519.734504;-39025.687911;-40559.361757;-48629.680654;-57332.407352;-66615.388807;-76426.716115;-86716.064956;-108540.574210;-131744.729391;-156039.108686;-181187.480494;;;;-2057.986160;-59927.649527;-14225.229926;-32724.939351;-33621.925328;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1808_C1837.648;FK5R;156.694905;25691.090704;-27.322171;0.030738;2195.053515;08.08.2018 17:50:00;1837.6480;RHE;Chg;gehr;;2888.763;1.00;207822.111546;161711.091218;121717.464246;89834.909267;65697.446725;56113.279616;47926.777350;40952.130090;35019.238231;29976.471297;29062.726570;28178.246579;27322.086953;26493.331302;25691.090704;24914.503164;24162.733040;23434.970464;22730.430748;22048.353783;18949.950856;16312.175766;14064.064681;12145.632008;10506.266570;7900.832893;5980.961655;4557.110937;3494.230057;;;;2195.053515;15624.329922;42856.351999;26161.926380;25227.793191;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1808_C1837.648_QV;FK5R;155050.000000;38406.021345;-36.485270;0.032741;1904.167416;08.08.2018 17:50:00;1837.6480;RHE;Chg;gehr;;2888.763;1.00;146591.945229;140258.678190;124914.113274;104562.142431;83893.570523;74341.316063;65540.817143;57556.004633;50394.635489;44028.091567;42845.984446;41693.218025;40569.304155;39473.742223;38406.021345;37365.622369;36352.019714;35364.683053;34403.078859;33466.671804;29143.882803;25371.619368;22086.751261;19230.621417;16749.801195;12727.545563;9698.513652;7415.279143;5690.595008;;;;1904.167416;24373.520017;59781.711235;39053.907952;37767.004786;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1808_C2823.35;FK5R;238.015124;129203.836089;-111.270698;0.087694;5341.437287;15.08.2018 17:50:00;2823.3500;RHE;Chg;gehr;;2888.763;1.00;537814.387014;464480.689263;392407.644841;324199.415002;262652.594476;234973.554832;209504.336899;186259.159260;165192.454052;146214.183535;142658.931683;139181.381702;135780.433987;132454.966161;129203.836089;126025.884747;122919.938862;119884.813520;116919.314500;114022.240593;100520.969883;88549.460522;77960.146568;68611.961964;60372.559078;46741.048068;36212.208822;28093.887470;21836.994936;;;;5341.437287;85349.079250;192759.523454;131244.580599;127188.739419;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1808_C1721.085;FK5R;53.164153;7288.987334;-7.864874;0.009101;670.298615;22.08.2018 17:50:00;1721.0850;RHE;Chg;gehr;;2888.763;1.00;64570.730243;49226.775423;36344.427563;26396.729830;19060.929712;16195.796198;13770.445594;11720.415474;9988.655324;8525.649993;8261.449571;8005.975264;7758.930044;7520.026651;7288.987334;7065.543601;6849.435955;6640.413642;6438.234397;6242.664191;5356.303399;4604.377819;3965.490505;3421.732434;2958.123402;2223.276526;1683.256191;1283.456635;985.297313;;;;670.298615;4408.707440;12278.608111;7425.015393;7155.197029;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1808_C1721.085_QV;FK5R;73500.000000;16272.722701;-15.836959;0.015031;919.685873;22.08.2018 17:50:00;1721.0850;RHE;Chg;gehr;;2888.763;1.00;69260.118618;65278.430452;56856.644412;46586.957594;36719.945800;32298.055016;28289.355383;24701.761250;21521.670303;18722.875803;18206.060701;17702.919632;17213.171520;16736.533698;16272.722701;15821.454983;15382.447563;14955.418608;14540.087956;14136.177581;12278.397188;10666.255052;9269.166958;8059.458574;7012.444328;5322.032389;4054.555259;3101.925331;2383.585499;;;;919.685873;10241.092496;25697.235120;16554.136407;15995.332770;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1808_P3103.595;FK5R;-53.164153;-18087.967357;-27.128485;-0.020419;-1208.781720;22.08.2018 17:50:00;3103.5950;RHE;Pnyy;gehr;;2888.763;1.00;-0.061537;-11.433053;-165.348717;-860.409939;-2648.775739;-4105.202062;-5991.468270;-8329.968728;-11129.241365;-14386.081968;-15091.392718;-15814.389492;-16554.924153;-17312.838976;-18087.967357;-18880.134478;-19689.157950;-20514.848470;-21357.010395;-22215.442360;-26744.271871;-31647.265423;-36895.750880;-42460.714911;-48313.648992;-60775.306521;-74080.816020;-88059.363449;-102569.638623;;;;-1208.781720;-33131.980273;-7605.942841;-17833.492680;-18344.243998;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1809_C1762.935;FK5R;390.592894;57406.734426;-61.304313;0.069975;5146.380838;05.09.2018 17:50:00;1762.9350;RHE;Chg;gehr;;2888.763;1.00;489214.063314;375685.508052;279377.481772;204222.639518;148290.411333;126311.587627;107641.211050;91809.515125;78396.496620;67034.586008;64979.590449;62991.504156;61068.095172;59207.202504;57406.734426;55664.666754;53979.041113;52347.963182;50769.600963;49242.183037;42311.283660;36420.159312;31405.629913;27130.607994;23480.039636;17681.665397;13409.753307;10240.037120;7871.522468;;;;5146.380838;34879.213275;96142.985032;58477.559886;56353.454567;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1809_C1762.935_QV;FK5R;404410.000000;92967.271418;-89.470588;0.083212;5038.120959;05.09.2018 17:50:00;1762.9350;RHE;Chg;gehr;;2888.763;1.00;381050.443713;360838.783231;316503.326968;261155.219653;207107.806335;182657.673288;160378.920163;140351.468323;122529.121367;106789.152093;103877.019772;101040.229425;98277.324577;95586.832997;92967.271418;90417.149840;87934.975439;85519.256097;83168.503600;80881.236511;70346.109754;61183.616177;53227.457602;46325.936472;40342.845056;30662.828501;23387.036896;17907.696946;13769.256477;;;;5038.120959;58754.380861;145939.924260;94573.615243;91383.728358;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1809_C2894.64;FK5R;102.257966;59393.944365;-49.883973;0.037991;2330.178809;12.09.2018 17:50:00;2894.6400;RHE;Chg;gehr;;2888.763;1.00;237446.045674;205890.523630;174819.352409;145279.482244;118445.198082;106306.471288;95091.799284;84814.781556;75463.160117;67004.902863;65416.589288;63861.775684;62340.028622;60850.903213;59393.944365;57968.688037;56574.662411;55211.388994;53878.383688;52575.157776;46488.405327;41071.677559;36263.416102;32004.149403;28237.575887;21976.760036;17111.495665;13338.558572;10414.943953;;;;2330.178809;39614.458005;87704.739170;60329.348292;58470.185839;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1809_C1656.62;FK5R;68.814836;8542.050004;-9.238152;0.010808;818.025189;19.09.2018 17:50:00;1656.6200;RHE;Chg;gehr;;2888.763;1.00;79195.360152;59619.926935;43538.210193;31358.337560;22509.313046;19083.602074;16197.024137;13766.607036;11720.215140;9996.119438;9685.222244;9384.723510;9094.260193;8813.481797;8542.050004;8279.638301;8025.931608;7780.625926;7543.427971;7314.054837;6275.343422;5395.205730;4648.046543;4012.546595;3470.946932;2612.694008;1981.863150;1514.489793;1165.527041;;;;818.025189;5165.408432;14430.264153;8704.064406;8382.756206;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1809_C1656.62_QV;FK5R;106000.000000;21926.487157;-21.539988;0.021001;1330.962631;19.09.2018 17:50:00;1656.6200;RHE;Chg;gehr;;2888.763;1.00;99488.450494;92736.757443;79614.640501;64406.686589;50263.989183;44037.119603;38442.885485;33473.965988;29097.245661;25265.738620;24560.243517;23874.005507;23206.589257;22557.560542;21926.487157;21312.939738;20716.492485;20136.723812;19573.216915;19025.560267;16511.046978;14334.707509;12452.752919;10826.077545;9420.162504;7153.689414;5456.344935;4181.131801;3219.288420;;;;1330.962631;13759.326433;34854.986101;22313.834421;21544.850875;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1809_P3196.985;FK5R;-68.814836;-21811.165610;-33.447967;-0.026355;-1570.882494;19.09.2018 17:50:00;3196.9850;RHE;Pnyy;gehr;;2888.763;1.00;-0.060263;-12.045839;-181.858088;-974.577919;-3066.137067;-4794.477337;-7052.766792;-9874.565019;-13276.149536;-17258.723238;-18124.162595;-19012.287137;-19922.942828;-20855.962281;-21811.165610;-22788.361285;-23787.346928;-24807.910116;-25849.829145;-26912.873775;-32536.413226;-38649.830623;-45218.572341;-52207.009778;-59579.604765;-75340.432026;-92244.945970;-110070.504510;-128630.254718;;;;-1570.882494;-40513.224920;-8995.256852;-21490.839608;-22133.960300;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1901_P2717.79;FK5R;-522.851287;-271697.666262;-340.975771;-0.180334;-11920.758233;09.01.2019 17:50:00;2717.7900;RHE;Pnyy;gehr;;2888.763;1.00;-7.146410;-600.059522;-5559.390989;-21776.771671;-55149.779446;-79232.095752;-108355.366313;-142410.415977;-181182.511074;-224386.855605;-233531.372519;-242837.473364;-252302.404626;-261923.396079;-271697.666262;-281622.427070;-291694.888554;-301912.262940;-312271.768579;-322770.633672;-377259.418625;-434827.163747;-495154.052244;-557941.854558;-622916.258809;-758450.660873;-900045.705682;-1046337.714454;-1196257.279824;;;;-11920.758233;-458480.222347;-128302.628975;-268509.355842;-274899.591737;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1901_P3533.127;FK5R;522.851287;127736.203524;211.254718;0.192893;11757.501810;09.01.2019 17:50:00;3533.1270;RHE;Pnyy;gehr;;2888.763;1.00;0.137560;41.382562;754.410005;4540.719667;15495.866199;25031.539829;37887.720259;54404.179385;74813.425446;99244.984867;104618.729510;110155.005676;115853.588431;121714.137756;127736.203524;133919.230370;140262.562824;146765.450085;153427.050932;160246.438570;196672.334077;236862.643427;280631.686458;327770.988584;378058.962888;487173.983134;606196.086771;733472.965998;867541.999233;;;;11757.501810;253833.674509;47387.156868;125555.240250;129939.159112;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1902_P2622.61;FK5R;-1064.588330;-605508.542627;-729.041893;-0.352453;-23866.384391;07.02.2019 17:50:00;2622.6100;RHE;Pnyy;gehr;;2888.763;1.00;-24.295407;-1735.559210;-14658.005109;-54112.263374;-131564.989441;-186047.942154;-251004.606326;-326048.625680;-410610.076327;-504008.326647;-523684.167795;-543678.118372;-563984.167511;-584596.307364;-605508.542627;-626714.898665;-648209.429166;-669986.223510;-692039.412949;-714363.176553;-829840.863822;-951245.362791;-1077926.957627;-1209288.361786;-1344786.749850;-1626290.242429;-1919124.528613;-2220686.317514;-2528955.989997;;;;-23866.384391;-1005152.484915;-292550.025920;-598722.506755;-612319.277125;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1902_P3409.393;FK5R;1064.588330;298216.308457;471.556234;0.397115;24717.949838;07.02.2019 17:50:00;3409.3930;RHE;Pnyy;gehr;;2888.763;1.00;0.538261;134.585860;2194.358103;12262.368564;39695.937719;62793.053818;93326.048278;131886.386502;178827.451176;234286.436038;246399.087962;258849.891801;271637.462980;284760.202569;298216.308457;312003.786905;326120.463203;340563.992722;355331.871290;370421.445652;450592.685223;538339.270790;633216.445599;734748.304014;842446.037766;1074400.208993;1325359.663436;1591974.844465;1871346.735860;;;;24717.949838;578323.248009;114279.946108;293345.297607;303132.077255;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1902_P2619.78;FK5R;-700.822206;-403546.898956;-482.522563;-0.230282;-15768.466982;28.02.2019 17:50:00;2619.7800;RHE;Pnyy;gehr;;2888.763;1.00;-17.927060;-1222.287529;-10097.172168;-36802.553591;-88755.459653;-125134.857802;-168404.009883;-218295.088063;-274423.743237;-336336.441846;-349370.520761;-362612.565094;-376058.612494;-389704.705858;-403546.898956;-417581.261890;-431803.885853;-446210.887622;-460798.413717;-475562.644033;-551903.391118;-632112.975061;-715766.445749;-802473.649668;-891880.350102;-1077550.603993;-1270618.118866;-1469387.025817;-1672541.671460;;;;-15768.466982;-667714.991407;-196035.217137;-399029.082171;-408080.941633;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1902_P3405.714;FK5R;700.822206;200361.305089;314.060136;0.260743;16415.091616;28.02.2019 17:50:00;3405.7140;RHE;Pnyy;gehr;;2888.763;1.00;0.419028;98.192822;1550.892891;8504.409114;27192.244095;42814.192929;63383.219226;89273.395764;120702.101988;157745.700156;165826.264409;174129.166915;182653.415735;191397.881503;200361.305089;209542.305006;218939.384355;228550.938291;238375.260459;248410.550159;301682.669956;359915.351881;422812.621153;490059.564297;561334.021407;714692.077258;880450.034705;1056419.630665;1240710.274102;;;;16415.091616;386429.738798;77461.849974;197096.137154;203656.226941;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1906_P2679.8;FK5R;-370.923203;-201527.215165;-247.993933;-0.125012;-8605.351761;28.06.2019 17:50:00;2679.8000;RHE;Pnyy;gehr;;2888.763;1.00;-3.315887;-428.942964;-4245.977305;-16723.694327;-42024.688257;-60075.787417;-81749.136871;-106930.861588;-135439.920286;-167053.561938;-173727.520137;-180513.885897;-187410.639011;-194415.756362;-201527.215165;-208742.995992;-216061.085547;-223479.479264;-230996.183638;-238609.218384;-278051.198351;-319614.989931;-363076.922560;-408230.172052;-454885.736927;-552036.498506;-653361.222928;-757932.900749;-865025.239148;;;;-8605.351761;-354587.174672;-86320.946180;-199054.251943;-204010.772892;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1906_P3483.74;FK5R;370.923203;99693.920863;159.523489;0.136773;8690.319432;28.06.2019 17:50:00;3483.7400;RHE;Pnyy;gehr;;2888.763;1.00;0.067079;33.422210;647.009496;3854.879892;12853.657807;20516.685666;30701.848242;43618.950655;59396.923451;78091.102111;82180.190213;86385.458525;90706.501184;95142.838481;99693.920863;104359.132621;109137.795497;114029.172482;119032.471137;124146.847236;151352.125367;181183.489221;213495.433845;248130.917175;284927.538630;364355.385025;450526.504697;542301.906833;638686.416034;;;;8690.319432;207100.550651;32967.069394;97938.376212;101467.180137;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1909_P2894.64;FK5R;-252.190255;-118846.346640;-154.758194;-0.088779;-6156.068043;12.09.2019 17:50:00;2894.6400;RHE;Pnyy;gehr;;2888.763;1.00;-1.061266;-178.861706;-2006.713492;-8535.809115;-22614.736395;-33007.064397;-45730.420285;-60765.323211;-78039.612421;-97444.196567;-101569.356481;-105773.317820;-110054.921286;-114412.992919;-118846.346640;-123353.786604;-127934.109531;-132586.106722;-137308.566064;-142100.273907;-167055.158322;-193560.980824;-221472.565932;-250652.223225;-280971.326895;-344562.926183;-411417.383978;-480856.392686;-552335.062363;;;;-6156.068043;-216681.848957;-48100.818653;-117217.111413;-120484.842377;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1909_P3589.354;FK5R;252.190255;65220.078076;104.941177;0.091398;5964.565916;12.09.2019 17:50:00;3589.3540;RHE;Pnyy;gehr;;2888.763;1.00;0.044084;21.887128;421.307376;2505.220966;8356.129040;13346.897626;19990.695760;28431.283423;38760.508893;51022.487642;53707.709096;56470.309182;59310.082000;62226.772329;65220.078076;68289.652561;71435.106954;74656.012464;77951.902695;81322.275747;99271.602183;118990.932631;140389.476667;163367.807350;187821.948810;240737.578028;298317.854674;359808.469080;424542.584973;;;;5964.565916;136674.129243;21282.578297;64028.016322;66424.891427;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1911_P2785.24;FK5R;-1641.510247;-861874.369662;-1070.752258;-0.556360;-39835.001794;08.11.2019 17:50:00;2785.2400;RHE;Pnyy;gehr;;2888.763;1.00;-12.381953;-1755.295357;-17703.706895;-70291.552031;-177588.952449;-254455.078889;-346998.329618;-454806.785095;-577172.159495;-713196.110014;-741952.640691;-771207.133261;-800951.201003;-831176.425250;-861874.369662;-893036.593612;-924654.664390;-956720.168673;-989224.723054;-1022159.983692;-1193008.682652;-1373409.875987;-1562406.552707;-1759106.912381;-1962690.017133;-2387580.971413;-2831921.809665;-3291566.074722;-3763224.769676;;;;-39835.001794;-1540847.616749;-358320.633125;-850587.984373;-873215.984793;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_1911_P3620.812;FK5R;1641.510247;426900.274091;683.409382;0.590967;39267.281695;08.11.2019 17:50:00;3620.8120;RHE;Pnyy;gehr;;2888.763;1.00;0.284818;147.967152;2833.373158;16707.834755;55344.905841;88153.166435;131716.673579;186945.258916;254415.054489;334397.177842;351899.928417;369903.149929;388405.460479;407405.165609;426900.274091;446888.513158;467367.343008;488333.971816;509785.369961;531718.283626;648477.734038;776681.181768;915745.111184;1065031.714793;1223874.676178;1567538.797162;1941493.610952;2340902.068022;2761481.049803;;;;39267.281695;899655.181759;137306.736923;418977.900786;434908.815889;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_2012_P2719.4;FK5R;-264.028830;-159360.524521;-185.376813;-0.083293;-6657.283286;07.12.2020 17:50:00;2719.4000;RHE;Pnyy;gehr;;2888.763;1.00;-1.712207;-411.543406;-4067.015510;-15198.024375;-36374.877016;-50942.610004;-68083.103487;-87664.542863;-109524.084781;-133483.546399;-138511.356999;-143614.402054;-148791.234785;-154040.417784;-159360.524521;-164750.140691;-170207.865427;-175732.312383;-181322.110710;-186975.905922;-216158.662981;-246748.679159;-278598.187787;-311572.264018;-345548.692118;-416079.898641;-489443.351773;-565044.679506;-642415.275006;;;;-6657.283286;-291914.381732;-60791.179763;-157198.334386;-161532.207437;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_2012_P3807.16;FK5R;264.028830;70849.912404;110.866570;0.092267;6725.898274;07.12.2020 17:50:00;3807.1600;RHE;Pnyy;gehr;;2888.763;1.00;0.016343;22.948883;495.093709;2938.413845;9592.440670;15148.558691;22447.813452;31615.498217;42725.548538;55806.691771;58659.235326;61590.127127;64599.090604;67685.805963;70849.912404;74091.010528;77408.664348;80802.403623;84271.725859;87816.098304;106643.196466;127252.534532;149554.177976;173451.323453;198843.801165;253712.882306;313380.252653;377125.141727;444306.157285;;;;6725.898274;159110.928858;19251.919067;69389.296748;72328.234968;
RDG_QRE1_RZ;Bcgvba;FK5R_BGP_2101_P2659.71;FK5R;-252.283144;-160327.582815;-182.095749;-0.077456;-6296.664396;08.01.2021 17:50:00;2659.7100;RHE;Pnyy;gehr;;2888.763;1.00;-2.219971;-481.044174;-4494.571340;-16232.401816;-37976.573846;-52725.100025;-69945.248854;-89490.547799;-111190.086976;-134862.859635;-139818.172668;-144843.713020;-149938.062449;-155099.815925;-160327.582815;-165619.987948;-170975.672564;-176393.295148;-181871.532162;-187409.078685;-215942.147416;-245773.670755;-276763.505282;-308784.575020;-341722.455932;-409949.738627;-480752.329754;-553583.718648;-628015.385357;;;;-6296.664396;-290388.337181;-62259.836937;-158207.145905;-162456.415286;
