dayhour,state,somehead,key,value
2011-05-19d 00h,中国,test,cnt,10
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,100
2011-05-19d 00h,中国,test,cnt,9
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,90
2011-05-19d 00h,中国,test,cnt,6
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,60
2011-05-19d 00h,中国,test,cnt,4
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,40
2011-05-19d 00h,中国,test,cnt,8
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,80
2011-05-19d 00h,中国,test,cnt,9
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,90
2011-05-19d 00h,中国,test,cnt,8
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,80
2011-05-19d 00h,中国,test,cnt,81
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,810
2011-05-19d 00h,中国,test,cnt,5
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,50
2011-05-19d 00h,中国,test,cnt,11
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,110
2011-05-19d 00h,中国,test,cnt,11
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,110
2011-05-19d 00h,中国,test,cnt,9
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,90
2011-05-19d 00h,中国,test,cnt,30009
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,300090
2011-05-19d 00h,中国,test,cnt,28626
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,286260
2011-05-19d 00h,中国,test,cnt,27589
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,275890
2011-05-19d 00h,中国,test,cnt,27093
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,270930
2011-05-19d 00h,中国,test,cnt,26724
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,267240
2011-05-19d 00h,中国,test,cnt,26045
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,260450
2011-05-19d 00h,中国,test,cnt,25742
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,257420
2011-05-19d 00h,中国,test,cnt,25679
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,256790
2011-05-19d 00h,中国,test,cnt,22018
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,220180
2011-05-19d 00h,中国,test,cnt,19833
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,198330
2011-05-19d 00h,中国,test,cnt,7923
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,79230
2011-05-19d 00h,中国,test,cnt,5327
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,53270
2011-05-19d 00h,中国,test,cnt,4712
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,47120
2011-05-19d 00h,中国,test,cnt,394
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,3940
2011-05-19d 00h,中国,test,cnt,7156
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,71560
2011-05-19d 00h,中国,test,cnt,9
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,90
2011-05-19d 00h,中国,test,cnt,10
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,100
2011-05-19d 00h,中国,test,cnt,11
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,110
2011-05-19d 00h,中国,test,cnt,7
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,70
2011-05-19d 00h,中国,test,cnt,7
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,70
2011-05-19d 00h,中国,test,cnt,8
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,80
2011-05-19d 00h,中国,test,cnt,10
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,100
2011-05-19d 00h,中国,test,cnt,9
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,90
2011-05-19d 00h,中国,test,cnt,4
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,40
2011-05-19d 00h,中国,test,cnt,10
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,100
2011-05-19d 00h,中国,test,cnt,6
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,60
2011-05-19d 00h,中国,test,cnt,81
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,810
2011-05-19d 00h,中国,test,cnt,6
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,60
2011-05-19d 00h,中国,test,cnt,30014
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,300140
2011-05-19d 00h,中国,test,cnt,28637
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,286370
2011-05-19d 00h,中国,test,cnt,28044
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,280440
2011-05-19d 00h,中国,test,cnt,26317
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,263170
2011-05-19d 00h,中国,test,cnt,25959
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,259590
2011-05-19d 00h,中国,test,cnt,22088
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,220880
2011-05-19d 00h,中国,test,cnt,21891
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,218910
2011-05-19d 00h,中国,test,cnt,17482
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,174820
2011-05-19d 00h,中国,test,cnt,3961
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,39610
2011-05-19d 00h,中国,test,cnt,639
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,6390
2011-05-19d 00h,中国,test,cnt,22122
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,221220
2011-05-19d 00h,中国,test,cnt,83
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,830
2011-05-19d 00h,中国,test,cnt,8
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,80
2011-05-19d 00h,中国,test,cnt,10
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,100
2011-05-19d 00h,中国,test,cnt,7
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,70
2011-05-19d 00h,中国,test,cnt,1
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,10
2011-05-19d 00h,中国,test,cnt,1
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,10
2011-05-19d 00h,中国,test,cnt,30001
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,300010
2011-05-19d 00h,中国,test,cnt,29973
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,299730
2011-05-19d 00h,中国,test,cnt,25277
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,252770
2011-05-19d 00h,中国,test,cnt,21851
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,218510
2011-05-19d 00h,中国,test,cnt,3959
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,39590
2011-05-19d 00h,中国,test,cnt,3927
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,39270
2011-05-19d 00h,中国,test,cnt,7431
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,74310
2011-05-19d 00h,中国,test,cnt,9880
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,98800
2011-05-19d 00h,中国,test,cnt,21474
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,214740
2011-05-19d 00h,中国,test,cnt,24888
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,248880
2011-05-19d 00h,中国,test,cnt,25048
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,250480
2011-05-19d 00h,中国,test,cnt,25638
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,256380
2011-05-19d 00h,中国,test,cnt,1
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,10
2011-05-19d 00h,中国,test,cnt,30002
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,300020
2011-05-19d 00h,中国,test,cnt,26563
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,265630
2011-05-19d 00h,中国,test,cnt,25601
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,256010
2011-05-19d 00h,中国,test,cnt,19651
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,196510
2011-05-19d 00h,中国,test,cnt,16299
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,162990
2011-05-19d 00h,中国,test,cnt,14791
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,147910
2011-05-19d 00h,中国,test,cnt,10922
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,109220
2011-05-19d 00h,中国,test,cnt,8083
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,80830
2011-05-19d 00h,中国,test,cnt,7614
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,76140
2011-05-19d 00h,中国,test,cnt,12072
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,120720
2011-05-19d 00h,中国,test,cnt,10739
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,107390
2011-05-19d 00h,中国,test,cnt,16260
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,162600
2011-05-19d 00h,中国,test,cnt,20866
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,208660
2011-05-19d 00h,中国,test,cnt,22281
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,222810
2011-05-19d 00h,中国,test,cnt,8609
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,86090
2011-05-19d 00h,中国,test,cnt,30014
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,300140
2011-05-19d 00h,中国,test,cnt,26060
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,260600
2011-05-19d 00h,中国,test,cnt,25014
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,250140
2011-05-19d 00h,中国,test,cnt,19151
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,191510
2011-05-19d 00h,中国,test,cnt,18735
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,187350
2011-05-19d 00h,中国,test,cnt,18348
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,183480
2011-05-19d 00h,中国,test,cnt,14374
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,143740
2011-05-19d 00h,中国,test,cnt,7417
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,74170
2011-05-19d 00h,中国,test,cnt,10913
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,109130
2011-05-19d 00h,中国,test,cnt,3685
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,36850
2011-05-19d 00h,中国,test,cnt,12735
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,127350
2011-05-19d 00h,中国,test,cnt,6874
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,68740
2011-05-19d 00h,中国,test,cnt,9
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,90
2011-05-19d 00h,中国,test,cnt,10
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,100
2011-05-19d 00h,中国,test,cnt,695
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,6950
2011-05-19d 00h,中国,test,cnt,4549
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,45490
2011-05-19d 00h,中国,test,cnt,11
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,110
2011-05-19d 00h,中国,test,cnt,8
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,80
2011-05-19d 00h,中国,test,cnt,35
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,350
2011-05-19d 00h,中国,test,cnt,9
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,90
2011-05-19d 00h,中国,test,cnt,30012
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,300120
2011-05-19d 00h,中国,test,cnt,28984
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,289840
2011-05-19d 00h,中国,test,cnt,26561
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,265610
2011-05-19d 00h,中国,test,cnt,26337
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,263370
2011-05-19d 00h,中国,test,cnt,25902
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,259020
2011-05-19d 00h,中国,test,cnt,25157
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,251570
2011-05-19d 00h,中国,test,cnt,23534
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,235340
2011-05-19d 00h,中国,test,cnt,21798
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,217980
2011-05-19d 00h,中国,test,cnt,17792
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,177920
2011-05-19d 00h,中国,test,cnt,15424
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,154240
2011-05-19d 00h,中国,test,cnt,11211
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,112110
2011-05-19d 00h,中国,test,cnt,7596
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,75960
2011-05-19d 00h,中国,test,cnt,7378
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,73780
2011-05-19d 00h,中国,test,cnt,7654
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,76540
2011-05-19d 00h,中国,test,cnt,6614
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,66140
2011-05-19d 00h,中国,test,cnt,5743
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,57430
2011-05-19d 00h,中国,test,cnt,1805
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,18050
2011-05-19d 00h,中国,test,cnt,14510
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,145100
2011-05-19d 00h,中国,test,cnt,16707
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,167070
2011-05-19d 00h,中国,test,cnt,9
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,90
2011-05-19d 00h,中国,test,cnt,5
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,50
2011-05-19d 00h,中国,test,cnt,8
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,80
2011-05-19d 00h,中国,test,cnt,3
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,30
2011-05-19d 00h,中国,test,cnt,4
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,40
2011-05-19d 00h,中国,test,cnt,8
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,80
2011-05-19d 00h,中国,test,cnt,70
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,700
2011-05-19d 00h,中国,test,cnt,5
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,50
2011-05-19d 00h,中国,test,cnt,8
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,80
2011-05-19d 00h,中国,test,cnt,5
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,50
2011-05-19d 00h,中国,test,cnt,7
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,70
2011-05-19d 00h,中国,test,cnt,11
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,110
2011-05-19d 00h,中国,test,cnt,30015
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,300150
2011-05-19d 00h,中国,test,cnt,29483
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,294830
2011-05-19d 00h,中国,test,cnt,29417
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,294170
2011-05-19d 00h,中国,test,cnt,29294
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,292940
2011-05-19d 00h,中国,test,cnt,28580
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,285800
2011-05-19d 00h,中国,test,cnt,28320
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,283200
2011-05-19d 00h,中国,test,cnt,27392
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,273920
2011-05-19d 00h,中国,test,cnt,26732
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,267320
2011-05-19d 00h,中国,test,cnt,21121
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,211210
2011-05-19d 00h,中国,test,cnt,21639
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,216390
2011-05-19d 00h,中国,test,cnt,19223
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,192230
2011-05-19d 00h,中国,test,cnt,10508
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,105080
2011-05-19d 00h,中国,test,cnt,8334
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,83340
2011-05-19d 00h,中国,test,cnt,3952
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,39520
2011-05-19d 00h,中国,test,cnt,19632
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,196320
2011-05-19d 00h,中国,test,cnt,27150
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,271500
2011-05-19d 00h,中国,test,cnt,78
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,780
2011-05-19d 00h,中国,test,cnt,10
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,100
2011-05-19d 00h,中国,test,cnt,9
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,90
2011-05-19d 00h,中国,test,cnt,14
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,140
2011-05-19d 00h,中国,test,cnt,9
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,90
2011-05-19d 00h,中国,test,cnt,5
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,50
2011-05-19d 00h,中国,test,cnt,9
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,90
2011-05-19d 00h,中国,test,cnt,8
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,80
2011-05-19d 00h,中国,test,cnt,7
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,70
2011-05-19d 00h,中国,test,cnt,30000
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,300000
2011-05-19d 00h,中国,test,cnt,20561
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,205610
2011-05-19d 00h,中国,test,cnt,11783
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,117830
2011-05-19d 00h,中国,test,cnt,10743
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,107430
2011-05-19d 00h,中国,test,cnt,16026
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,160260
2011-05-19d 00h,中国,test,cnt,24774
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,247740
2011-05-19d 00h,中国,test,cnt,28987
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,289870
2011-05-19d 00h,中国,test,cnt,153
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,1530
2011-05-19d 00h,中国,test,cnt,5695
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,56950
2011-05-19d 00h,中国,test,cnt,10320
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,103200
2011-05-19d 00h,中国,test,cnt,13386
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,133860
2011-05-19d 00h,中国,test,cnt,13832
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,138320
2011-05-19d 00h,中国,test,cnt,21800
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,218000
2011-05-19d 00h,中国,test,cnt,30006
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,300060
2011-05-19d 00h,中国,test,cnt,27619
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,276190
2011-05-19d 00h,中国,test,cnt,25476
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,254760
2011-05-19d 00h,中国,test,cnt,25400
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,254000
2011-05-19d 00h,中国,test,cnt,22647
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,226470
2011-05-19d 00h,中国,test,cnt,7402
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,74020
2011-05-19d 00h,中国,test,cnt,2967
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,29670
2011-05-19d 00h,中国,test,cnt,302
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,3020
2011-05-19d 00h,中国,test,cnt,4615
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,46150
2011-05-19d 00h,中国,test,cnt,7392
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,73920
2011-05-19d 00h,中国,test,cnt,11637
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,116370
2011-05-19d 00h,中国,test,cnt,16827
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,168270
2011-05-19d 00h,中国,test,cnt,25092
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,250920
