release,date,author,status,maturity,version,first,distribution,abstract
TacacsPlus-0.16,1999-05-10T12:43:49,MSHOYHER,cpan,released,0.16,,TacacsPlus,"Perl extension for authentication using tacacs+ server"
PGPLOT-2.12,1999-05-10T16:17:49,KGB,backpan,released,2.12,,PGPLOT,"allow subroutines in the PGPLOT graphics library to be called from Perl."
ExtUtils-F77-1.09,1999-05-10T16:19:31,KGB,backpan,released,1.09,,ExtUtils-F77,"Simple interface to F77 libs"
DBD-CSV-0.1021,1999-05-10T17:22:50,JWIED,backpan,released,0.1021,,DBD-CSV,"A bundle to install the DBD::CSV driver"
Ima-DBI-0.06,1999-05-10T22:34:07,MSCHWERN,backpan,released,0.06,,Ima-DBI,"Database connection caching and organization"
Apache-Sandwich-2.02,1999-05-11T19:55:22,VKHERA,backpan,released,2.02,,Apache-Sandwich,"Layered document (sandwich) maker"
Gimp-1.083,1999-05-12T01:43:28,MLEHMANN,backpan,released,1.083,,Gimp,"Perl extension for writing Gimp Extensions/Plug-ins/Load & Save-Handlers"
checkbot-1.55,1999-05-12T06:47:59,JJDG,backpan,released,1.55,,checkbot,"WWW Link Verifier"
ExtUtils-TBone-1.113,1999-05-12T15:06:57,ERYQ,backpan,released,1.113,,ExtUtils-TBone,"a ""skeleton"" for writing ""t/*.t"" test files."
ExtUtils-TBone-1.114,1999-05-12T15:11:36,ERYQ,backpan,released,1.114,,ExtUtils-TBone,"a ""skeleton"" for writing ""t/*.t"" test files."
Zobel-0.03,1999-05-12T15:41:28,DYACOB,backpan,released,0.03,1,Zobel,"Specialized Front End to the LiveGe'ez Package."
CGI-Debug-0_05,1999-05-12T16:43:29,JONAS,backpan,released,0_05,,CGI-Debug,"module for CGI programs debugging"
PerlQt-2.004,1999-05-13T00:48:53,AWIN,backpan,released,2.004,,PerlQt,
DBI-1.08,1999-05-13T01:49:11,TIMB,backpan,released,1.08,,DBI,"A proxy server for the DBD::Proxy driver"
Gedcom-1.03,1999-05-13T04:48:33,PJCJ,backpan,released,1.03,,Gedcom,"a class to manipulate Gedcom genealogy files"
Text-Query-Advanced-0.04,1999-05-13T07:42:00,EBOHLMAN,cpan,released,0.04,,Text-Query-Advanced,"Match text against Boolean expression"
CGI-SpeedyCGI-1.7,1999-05-13T09:15:31,HORROCKS,backpan,released,1.7,,CGI-SpeedyCGI,
DbFramework-1.10,1999-05-13T14:54:18,PSHARPE,cpan,released,1.10,,DbFramework,"Attribute class"
Class-BlackHole-0.02,1999-05-13T17:04:08,SBURKE,backpan,released,0.02,1,Class-BlackHole,"base class to treat unhandled method calls as no-ops"
MIDI-Perl-0.74,1999-05-13T17:33:08,SBURKE,backpan,released,0.74,,MIDI-Perl,"read, compose, modify, and write MIDI files."
Win32-SerialPort-0.150,1999-05-13T18:09:36,BBIRTH,backpan,released,0.150,,Win32-SerialPort,"User interface to Win32 Serial API calls"
Devel-TraceLoad-0.01,1999-05-13T18:27:56,JPRIT,backpan,released,0.01,,Devel-TraceLoad,
Envy-2.33,1999-05-13T19:19:24,JPRIT,backpan,released,2.33,,Envy,"A comprehensive multi-dimensional environment manager"
Crypt-Rot13-0.01,1999-05-13T22:28:43,AYRNIEU,backpan,released,0.01,1,Crypt-Rot13,"a rotational deviator"
Text-Bastardize-0.06,1999-05-13T22:34:51,AYRNIEU,cpan,released,0.06,1,Text-Bastardize,"a corruptor of innocent text"
enum-1.013,1999-05-13T22:34:52,ZENIN,cpan,released,1.013,,enum,"C style enumerated types and bitmask flags in Perl"
enum-1.014,1999-05-13T22:59:04,ZENIN,cpan,released,1.014,,enum,"C style enumerated types and bitmask flags in Perl"
PGPLOT-2.13,1999-05-14T01:31:17,KGB,backpan,released,2.13,,PGPLOT,"allow subroutines in the PGPLOT graphics library to be called from Perl."
ExtUtils-F77-1.10,1999-05-14T01:32:52,KGB,backpan,released,1.10,,ExtUtils-F77,"Simple interface to F77 libs"
Proc-ProcessTable-0.13,1999-05-14T02:10:41,DURIST,backpan,released,0.13,,Proc-ProcessTable,"Perl extension to access the unix process table"
Tie-SecureHash-1.02,1999-05-14T12:57:12,DCONWAY,backpan,released,1.02,1,Tie-SecureHash,"A tied hash that supports namespace-based encapsulation"
MIME-tools-4.124,1999-05-14T13:29:15,ERYQ,backpan,released,4.124,,MIME-tools,"parse a MIME stream, and print the parsed entity"
Tree-DAG_Node-1.01,1999-05-14T17:53:23,SBURKE,backpan,released,1.01,,Tree-DAG_Node,"(super)class for representing nodes in a tree"
sybperl-2.10_02,1999-05-14T18:37:06,MEWP,backpan,developer,2.10_02,,sybperl,"Sybase extensions to Perl"
Class-ISA-0.31,1999-05-14T19:57:09,SBURKE,backpan,released,0.31,,Class-ISA,"report the search path for a class's ISA tree"
turnover_170,1999-05-14T21:37:06,MSCROGGIN,cpan,released,170,1,turnover,"a shared logfile manager."
Math-Rand48-1.00,1999-05-15T09:46:36,NI-S,latest,released,1.00,1,Math-Rand48,"perl bindings for drand48() family of random functions"
dbgui_161,1999-05-15T14:58:00,MSCROGGIN,backpan,released,161,1,dbgui,"a Sybase database server graphical interface."
CGI-WeT-0.6.4,1999-05-15T16:12:00,JSMITH,backpan,released,v0.6.4,,CGI-WeT,"Suite of modules to themeify a website"
Zobel-0.04,1999-05-15T19:52:31,DYACOB,backpan,released,0.04,,Zobel,"Specialized Front End to the LiveGe'ez Package."
Convert-Ethiopic-0.06,1999-05-15T19:52:40,DYACOB,backpan,released,0.06,1,Convert-Ethiopic,"Perl extension for the Ethiopic information processing library."
Lingua-EN-NameParse-0.04,1999-05-16T00:57:06,KIMRYAN,backpan,released,0.04,1,Lingua-EN-NameParse,"routines for manipulating a persons name"
Proc-ProcessTable-0.14,1999-05-16T01:22:45,DURIST,backpan,released,0.14,,Proc-ProcessTable,"Perl extension to access the unix process table"
Devel-Peek-0.96,1999-05-16T03:43:00,ILYAZ,cpan,released,0.96,,Devel-Peek,"A data debugging tool for the XS programmer"
DBD-Sybase-0.14,1999-05-16T18:41:58,MEWP,backpan,released,0.14,,DBD-Sybase,"Sybase database driver for the DBI module"
Lingua-AM-Abbreviate-0.01,1999-05-16T19:15:20,DYACOB,latest,released,0.01,1,Lingua-AM-Abbreviate,"Expand or Contract Amharic Abbreviations"
Net-Goofey-1.1,1999-05-17T05:43:51,GOSSAMER,cpan,released,1.1,,Net-Goofey,"Communicate with a Goofey server"
DBD-Sybase-0.15,1999-05-17T06:01:57,MEWP,backpan,released,0.15,,DBD-Sybase,"Sybase database driver for the DBI module"
Catalog-0.9,1999-05-17T12:55:57,LDACHARY,backpan,released,0.9,,Catalog,"A bundle to install all Catalog related modules"
ORAC-DBA-0.06,1999-05-17T15:35:45,ANDYDUNC,cpan,released,0.06,,ORAC-DBA,
Tree-MultiNode-1.0.0,1999-05-17T16:48:06,KRBURTON,backpan,released,v1.0.0,,Tree-MultiNode,"a multi node tree object. Most useful for modeling heirarchial data structures."
mydb_10,1999-05-17T20:15:04,MSCROGGIN,cpan,released,10,1,mydb,
Math-Pari-2.001402,1999-05-17T20:41:00,ILYAZ,cpan,released,2.001402,,Math-Pari,"Perl interface to PARI."
procmgr_120,1999-05-17T20:54:22,MSCROGGIN,cpan,released,120,1,procmgr,
Text-Merge-0.25,1999-05-18T05:47:57,SHARRIS,cpan,released,0.25,,Text-Merge,"v.0.25 General purpose text/data merging methods in Perl."
Math-Pari-2.001403,1999-05-18T19:09:00,ILYAZ,cpan,released,2.001403,,Math-Pari,"Perl interface to PARI."
Astro-SLA-0.90,1999-05-18T19:28:13,TJENNESS,backpan,released,0.90,1,Astro-SLA,"perl interface to SLAlib positional astronomy library"
Catalog-0.10,1999-05-18T19:34:44,LDACHARY,backpan,released,0.10,1,Catalog,"A bundle to install all Catalog related modules"
Gimp-1.089,1999-05-18T20:50:08,MLEHMANN,backpan,released,1.089,,Gimp,"Perl extension for writing Gimp Extensions/Plug-ins/Load & Save-Handlers"
Tk-TextANSIColor-0.10,1999-05-18T23:14:50,TJENNESS,backpan,released,0.10,1,Tk-TextANSIColor,"Tk::Text widget with support for ANSI color escape codes"
WWW-Babelfish-0.03,1999-05-19T00:27:11,DURIST,backpan,released,0.03,,WWW-Babelfish,"Perl extension for translation via babelfish"
ParseLex-2.10,1999-05-19T11:53:48,PVERD,cpan,released,2.10,,ParseLex,"D\xE9finition des tokens utilis\xE9s par Parse::Lex"
dbgui_162,1999-05-19T16:50:36,MSCROGGIN,backpan,released,162,,dbgui,"a Sybase database server graphical interface."
Math-MatrixBool-5.7,1999-05-19T17:17:44,STBEY,backpan,released,5.7,,Math-MatrixBool,"Matrix of Booleans"
Geanfammer_V1.6.3,1999-05-19T20:19:02,JONG,backpan,released,v1.6.3,,Geanfammer,
Event-0.41,1999-05-19T22:15:04,JPRIT,backpan,released,0.41,,Event,"Event loop processing"
Cstools-0.161,1999-05-20T12:56:04,JANPAZ,backpan,released,0.161,,Cstools,"Czech sort"
Filesys-DiskSpace-0.03,1999-05-20T17:48:00,FTASSIN,cpan,released,0.03,,Filesys-DiskSpace,"Perl df"
PodParser-1.082,1999-05-20T19:52:20,BRADAPP,cpan,released,1.082,,PodParser,"base class for creating POD filters and translators"
Parse-RecDescent-1.65,1999-05-20T20:02:55,DCONWAY,backpan,released,1.65,,Parse-RecDescent,"Generate Recursive-Descent Parsers"
Getopt-Declare-1.08,1999-05-20T20:22:31,DCONWAY,backpan,released,1.08,,Getopt-Declare,"Declaratively Expressed Command-Line Arguments via Regular Expressions"
dbd-summaries-19990519,1999-05-21T13:18:17,TIMB,cpan,released,19990519,1,dbd-summaries,
Text-Query-Advanced-0.05,1999-05-21T14:09:31,EBOHLMAN,cpan,released,0.05,,Text-Query-Advanced,"Match text against Boolean expression"
HTML-Validator-0.08,1999-05-21T16:19:08,SAIT,backpan,released,0.08,,HTML-Validator,"HTML validator"
fairsplit_10,1999-05-21T16:41:47,MSCROGGIN,cpan,released,10,1,fairsplit,
ppl-plug-0.95,1999-05-22T01:54:00,FHOLTRY,cpan,released,0.95,,ppl-plug,
CPAN-1.49,1999-05-22T16:45:00,ANDK,backpan,released,1.49,,CPAN,"query, download and build perl modules from CPAN sites"
HTML_Template-0.01,1999-05-22T17:42:16,SAMTREGAR,backpan,released,0.01,1,HTML_Template,"Perl module to use HTML Templates from CGI scripts"
Math-Pari-2.001500,1999-05-22T21:18:00,ILYAZ,cpan,released,2.001500,,Math-Pari,"Perl interface to PARI."
enum-1.015,1999-05-22T23:09:54,ZENIN,cpan,released,1.015,,enum,"C style enumerated types and bitmask flags in Perl"
Gimp-1.091,1999-05-23T11:25:30,MLEHMANN,backpan,released,1.091,,Gimp,"Perl extension for writing Gimp Extensions/Plug-ins/Load & Save-Handlers"
CPAN-1.50,1999-05-23T14:32:20,ANDK,backpan,released,1.50,,CPAN,"query, download and build perl modules from CPAN sites"
Tk-SlideShow-0.01,1999-05-23T18:03:19,OLIBOU,backpan,released,0.01,1,Tk-SlideShow,"a Perl Module for building presentation."
DBD-Sybase-0.16,1999-05-23T18:37:59,MEWP,backpan,released,0.16,,DBD-Sybase,"Sybase database driver for the DBI module"
Geography-USStates-0.11,1999-05-23T19:15:41,DIONALM,cpan,released,0.11,,Geography-USStates,"USA State Data"
hp200lx-db-0.07,1999-05-24T16:15:53,GGONTER,backpan,released,0.07,,hp200lx-db,"Perl module to access HP-200 LX database files"
NNTPClient-0.33,1999-05-24T20:41:08,RVA,cpan,released,0.33,,NNTPClient,"Perl 5 module to talk to NNTP (RFC977) server"
libxml-perl-0.02,1999-05-24T23:23:47,KMACLEOD,backpan,released,0.02,1,libxml-perl,"support for deeply nested structures"
Crypt-Rot13-0.02,1999-05-25T02:09:34,AYRNIEU,backpan,released,0.02,,Crypt-Rot13,"a rotational deviator"
DBD-Ingres-0.19_3,1999-05-25T10:10:15,HTOUG,backpan,developer,0.19_3,,DBD-Ingres,"Perl access to Ingres databases for old ingperl scripts"
perl5.005_57,1999-05-25T10:36:40,GSAR,backpan,developer,5.005_57,,perl,"Perl pragma to control optional warnings"
DFA-Simple-0.0,1999-05-25T13:06:21,RANDYM,backpan,released,0.0,1,DFA-Simple,"A simple automaton compiler with discrete states"
StatsView-1.1,1999-05-25T17:18:02,ABURLISON,backpan,released,1.1,,StatsView,"Solaris performance data collection and graphing package"
Convert-UUlib-0.05,1999-05-25T19:26:16,MLEHMANN,backpan,released,0.05,,Convert-UUlib,"Perl interface to the uulib library (a.k.a. uudeview/uuenview)."
Exception-Cxx-1.001,1999-05-25T20:31:04,JPRIT,latest,released,1.001,1,Exception-Cxx,"Switch to ANSI C++ exceptions"
dbgui_163,1999-05-25T22:55:46,MSCROGGIN,backpan,released,163,,dbgui,"a Sybase database server graphical interface."
Geography-USStates-0.12,1999-05-26T07:55:16,DIONALM,latest,released,0.12,,Geography-USStates,"USA State Data"
Authen-PAM-0.06,1999-05-26T09:45:19,NIKIP,backpan,released,0.06,,Authen-PAM,
Bit-Vector-5.7,1999-05-26T09:58:53,STBEY,backpan,released,5.7,,Bit-Vector,
FAQ-OMatic-2.702,1999-05-26T14:08:52,JHOWELL,cpan,released,2.702,,FAQ-OMatic,"a Perl API to manipulate FAQ-O-Matics"
XML-QL-0.07,1999-05-26T20:43:56,MSERGEANT,latest,released,0.07,,XML-QL,"An XML query language"
libxml-perl-0.03,1999-05-27T01:12:11,KMACLEOD,backpan,released,0.03,1,libxml-perl,"support for deeply nested structures"
Data-Dump-0.02,1999-05-27T08:32:11,GAAS,backpan,released,0.02,1,Data-Dump,"Pretty printing of data structures"
VCS-0.03,1999-05-27T13:46:17,LBROCARD,backpan,released,0.03,,VCS,"Library for generic Version Control System access in Perl"
Tie-HashHistory-0.03,1999-05-27T14:34:44,MJD,latest,released,0.03,1,Tie-HashHistory,"Track history of all changes to a tied hash"
Set-Object-1.00,1999-05-27T19:49:52,JLLEROY,cpan,released,1.00,,Set-Object,"set of objects"
Compress-Zlib-1.04,1999-05-27T21:56:30,PMQS,cpan,released,1.04,,Compress-Zlib,"Interface to zlib compression library"
enum-1.016,1999-05-27T22:59:48,ZENIN,cpan,released,1.016,,enum,"C style enumerated types and bitmask flags in Perl"
Mac-Conversions-1.01,1999-05-28T01:49:32,SCHINDER,cpan,released,1.01,,Mac-Conversions,"A package for common MacOS file encoding/decoding tasks"
Math-BaseCalc-1.007,1999-05-28T17:32:06,KWILLIAMS,backpan,released,1.007,1,Math-BaseCalc,"Convert numbers between various bases"
w3mir-1.0.8,1999-05-28T19:52:25,JANL,backpan,released,v1.0.8,,w3mir,"all purpose HTTP-copying and mirroring tool"
XML-DOM-1.22,1999-05-28T23:32:37,ENNO,backpan,released,1.22,,XML-DOM,"A perl module for building DOM Level 1 compliant document structures"
Object-Persistence-0.35,1999-05-29T12:35:14,VIPUL,backpan,released,0.35,,Object-Persistence,"Object Persistence with Data::Dumper."
Passwd-Solaris-0.65,1999-05-29T13:22:00,EESTABROO,cpan,released,0.65,,Passwd-Solaris,"Perl module for manipulating the passwd and shadow files"
Gedcom-1.04,1999-05-30T19:56:50,PJCJ,backpan,released,1.04,,Gedcom,"a class to manipulate Gedcom genealogy files"
SNMP-MIB-Compiler-0.02,1999-05-30T21:13:00,FTASSIN,cpan,released,0.02,,SNMP-MIB-Compiler,"A bundle to install all SNMP::MIB::Compiler related modules"
SNMP-MIB-Compiler-0.03,1999-05-31T11:39:00,FTASSIN,cpan,released,0.03,,SNMP-MIB-Compiler,"A bundle to install all SNMP::MIB::Compiler related modules"
Tk-ObjScanner-1.016,1999-05-31T11:40:32,DDUMONT,backpan,released,1.016,,Tk-ObjScanner,"Tk composite widget object scanner"
Tk-Multi-1.003,1999-05-31T11:57:06,DDUMONT,backpan,released,1.003,,Tk-Multi,"Do not use"
HTML_Template-0.02,1999-05-31T16:58:26,SAMTREGAR,backpan,released,0.02,,HTML_Template,"Perl module to use HTML Templates from CGI scripts"
PerlMagick-4.26,1999-05-31T20:11:22,JCRISTY,backpan,released,4.26,,PerlMagick,"Perl extension for calling ImageMagick's libmagick routines"
WAIT-1.7100,1999-05-31T20:53:33,ULPFR,cpan,released,1.7100,,WAIT,"generate a manual database for sman"
DBD-Sybase-0.17,1999-05-31T21:46:17,MEWP,backpan,released,0.17,,DBD-Sybase,"Sybase database driver for the DBI module"
Class-Classless-0.25,1999-06-01T02:07:05,SBURKE,backpan,released,0.25,1,Class-Classless,"framework for classless OOP"
Tk-SlideShow-0.02,1999-06-01T04:16:39,OLIBOU,backpan,released,0.02,,Tk-SlideShow,"a Perl Module for building presentation."
Sys-Signal-0.01,1999-06-01T07:22:10,DOUGM,backpan,released,0.01,1,Sys-Signal,"Set signal handlers with restoration of existing C sighandler"
libapreq-0.30_04,1999-06-01T07:22:11,DOUGM,backpan,developer,0.30_04,,libapreq,"Apache Request C Library"
MultiTail-0.5,1999-06-01T11:58:16,SGMIANO,latest,released,0.5,,MultiTail,"Tail multiple files for Unix systems"
wing-0.8,1999-06-01T12:55:00,MICB,cpan,released,0.8,,wing,
Scalar-List-Utils-0.10,1999-06-01T15:18:39,GBARR,backpan,released,0.10,1,Scalar-List-Utils,"A selection of general-utility reference subroutines"
Win32-ASP-2.02,1999-06-01T16:35:29,MSERGEANT,backpan,released,2.02,,Win32-ASP,"a Module for ASP (PerlScript) Programming"
Data-Dumper-2.101-bin-1-Mac,1999-06-02T01:30:55,CNANDOR,backpan,released,2.101,,Data-Dumper,"seeds germane, yet not germinated"
SQL-Stmnt-0.1012-bin-1-Mac,1999-06-02T01:30:58,CNANDOR,backpan,released,0.1012,,SQL-Stmnt,"SQL parsing and processing engine"
Text-Soundex-2.20-bin-1-Mac,1999-06-02T01:30:59,CNANDOR,backpan,released,2.20,,Text-Soundex,"Implementation of the Soundex Algorithm as Described by Knuth"
sdf-2.001,1999-06-02T02:30:18,IANC,cpan,released,2.001,,sdf,"converts POD to SDF markup"
Proc-ProcessTable-0.15,1999-06-02T02:39:22,DURIST,backpan,released,0.15,,Proc-ProcessTable,"Perl extension to access the unix process table"
Puppet-Body-1.015,1999-06-02T12:03:42,DDUMONT,backpan,released,1.015,,Puppet-Body,"Utility class to handle has-a relations and logs"
Puppet-Show-1.005,1999-06-02T12:03:43,DDUMONT,backpan,released,1.005,,Puppet-Show,"Optional Tk Gui for Puppet::Body"
DBI-1.08-bin-2-MacOS,1999-06-02T13:44:40,CNANDOR,backpan,released,1.08,,DBI,"Interactive command shell for the Perl DBI"
Digest-MD5-2.07-bin-2-Mac,1999-06-02T13:44:41,CNANDOR,backpan,released,2.07,,Digest-MD5,"Perl interface to the MD5 Algorithm"
GD-1.19-bin-2-MacOS,1999-06-02T13:44:43,CNANDOR,backpan,released,1.19,,GD,"Interface to Gd Graphics Library"
Set-Object-1.00-bin-2-MacOS,1999-06-02T13:46:13,CNANDOR,backpan,released,1.00,,Set-Object,"set of objects"
Text-CSV_XS-0.18-bin-2-Mac,1999-06-02T13:46:14,CNANDOR,backpan,released,0.18,,Text-CSV_XS,"comma-separated values manipulation routines"
Font-TTF-0.08,1999-06-02T13:47:45,MHOSKEN,backpan,released,0.08,,Font-TTF,"Truetype Collection class"
IPC-Locker-1.10,1999-06-02T13:59:48,WSNYDER,backpan,released,1.10,1,IPC-Locker,"Distributed lock handler"
Object-Persistence-0.38,1999-06-02T14:58:36,VIPUL,backpan,released,0.38,,Object-Persistence,"Object Persistence with Data::Dumper."
Verilog-Pli-1.1,1999-06-02T17:57:58,WSNYDER,backpan,released,1.1,1,Verilog-Pli,"Verilog PLI routine calls"
Verilog-Perl-1.3,1999-06-02T17:57:59,WSNYDER,backpan,released,1.3,,Verilog-Perl,"Verilog language utilities"
Unicode-Map8-0.07,1999-06-02T18:47:45,GAAS,backpan,released,0.07,,Unicode-Map8,"map between different character sets"
Comprss-Zlib-1.04-bin-1-Mac,1999-06-02T20:36:19,CNANDOR,backpan,released,1.04,,Comprss-Zlib,"Interface to zlib compression library"
Apache-AuthenN2-0.04,1999-06-03T00:50:43,VALERIE,cpan,released,0.04,,Apache-AuthenN2,"Authenticate into the NT and NIS+ domains"
ShadowHash-0.06,1999-06-03T06:37:32,RRA,backpan,released,0.06,,ShadowHash,"Merge multiple data sources into a hash"
ApacheDBI-0.82,1999-06-03T09:05:12,MERGL,backpan,released,0.82,,ApacheDBI,"Debug Apache::DBI modules"
ORAC-DBA-0.07,1999-06-03T09:09:43,ANDYDUNC,cpan,released,0.07,,ORAC-DBA,
Lingua-PT-Conjugate-1.00,1999-06-03T09:33:50,EGROSS,backpan,released,1.00,,Lingua-PT-Conjugate,"Module for Conjugating Portuguese verbs"
Tie-TieDict-0.2,1999-06-03T11:58:54,RANDYM,backpan,released,0.2,1,Tie-TieDict,"A Perl tie to a dictionary file"
DFA-Simple-0.1,1999-06-03T11:58:56,RANDYM,backpan,released,0.1,,DFA-Simple,"A PERL module to implement simple Discrete Finite Automata"
Compress-Zlib-1.05,1999-06-03T20:16:14,PMQS,cpan,released,1.05,,Compress-Zlib,
Gimp-1.092,1999-06-03T20:19:15,MLEHMANN,backpan,released,1.092,,Gimp,"Perl extension for writing Gimp Extensions/Plug-ins/Load & Save-Handlers"
SwissArmyBackup-0.21,1999-06-04T02:25:32,JNOLAN,backpan,released,0.21,1,SwissArmyBackup,"handles several types of backup jobs"
Chatbot-Eliza-0.93,1999-06-04T03:48:26,JNOLAN,backpan,released,0.93,,Chatbot-Eliza,"A clone of the classic Eliza program"
Tree-MultiNode-1.0.1,1999-06-04T13:00:26,KRBURTON,backpan,released,v1.0.1,,Tree-MultiNode,"a multi node tree object. Most useful for modeling heirarchial data structures."
Apache-Usertrack-0.03,1999-06-04T19:40:38,ABH,latest,released,0.03,,Apache-Usertrack,"Emulate the mod_usertrack apache module"
XML-DOM-1.23,1999-06-04T19:57:26,ENNO,backpan,released,1.23,,XML-DOM,"A perl module for building DOM Level 1 compliant document structures"
CGI-SpeedyCGI-1.8,1999-06-04T20:17:04,HORROCKS,backpan,released,1.8,,CGI-SpeedyCGI,"Speed up CGI scripts by running them persistently"
Net-Wake-0.01,1999-06-04T21:23:25,CLINTDW,backpan,released,0.01,1,Net-Wake,"A package to send packets to power on computers."
Netscape-Cache-0.44,1999-06-05T00:54:23,SREZIC,backpan,released,0.44,,Netscape-Cache,"object class for accessing Netscape cache files"
HTML-Mason-0.5,1999-06-05T18:27:38,JSWARTZ,backpan,released,0.5,,HTML-Mason,"A bundle to install the HTML::Mason package"
CGI-SpeedyCGI-1.8.1,1999-06-05T19:44:34,HORROCKS,backpan,released,v1.8.1,1,CGI-SpeedyCGI,"Speed up CGI scripts by running them persistently"
Time-Avail-1.00,1999-06-06T15:40:15,PSANTORO,latest,released,1.00,1,Time-Avail,"A Perl module to calculate time availability."
