"phytohub_id"	"compound_name"	"is_a_precursor"	"is_a_metabolite"	"exact_mass"	"molecular_formula"	"smiles"	"inchikey"
"PHUB000428"	"Isolampranthin II"	1	0	726.1908330230	"C34H34N2O16"	"[H]N1[C@H](C\\C(C=C1C(O)=O)=C(\\[H])/C=[N+]1\\[C@@H](CC2=CC(OC3O[C@H](COC(=O)\\C=C\\C4=CC=C(O)C(OC)=C4)[C@@H](O)[C@H](O)[C@H]3O)=C(O)C=C12)C([O-])=O)C(O)=O"	"BRMDRKOAVZEJCS-YKJJKSOYSA-N"
"PHUB000429"	"Gomphrenin I"	1	0	550.1434889050	"C24H26N2O13"	"OC[C@H]1O[C@@H](OC2=CC3=C(C[C@@H](C([O-])=O)\\[N+]3=C/C=C3\\C[C@H](NC(=C3)C(O)=O)C(O)=O)C=C2O)[C@H](O)[C@@H](O)[C@@H]1O"	"YUDKHXMQDKVDGU-FJVAMFNTSA-N"
"PHUB000430"	"Isogomphrenin I"	1	0	550.1434889050	"C24H26N2O13"	"OC[C@H]1O[C@@H](OC2=CC3=C(C[C@@H](C([O-])=O)\\[N+]3=C/C=C3\\C[C@@H](NC(=C3)C(O)=O)C(O)=O)C=C2O)[C@H](O)[C@@H](O)[C@@H]1O"	"YUDKHXMQDKVDGU-MUMTZRNYSA-N"
"PHUB000431"	"3-Methoxy-tyramine-betaxanthin"	1	0	360.1321363720	"C18H20N2O6"	"[H][C@]1(C\\C(=C/C=N\\CCC2=CC(OC)=C(O)C=C2)C=C(N1)C(O)=O)C(O)=O"	"PDKFHZWVCCZUIF-WPJLFRKISA-N"
"PHUB000432"	"glutamine-betaxanthin"	1	0	339.1066498990	"C14H17N3O7"	"NC(=O)CC[C@H](\\N=C/C=C1\\C[C@H](NC(=C1)C(O)=O)C(O)=O)C(O)=O"	"PDBJJFJKNSKTSW-IRFVBRLPSA-N"
"PHUB000433"	"Glutamic acid-betaxanthin"	1	0	340.0906654830	"C14H16N2O8"	"OC(=O)CC[C@H](N\\C=C\\C1=CC(=N[C@@H](C1)C(O)=O)C(O)=O)C(O)=O"	"HWOAHVAPMFFSAN-PVXSWLFQSA-N"
"PHUB000434"	"Asparagine-betaxanthin"	1	0	325.0909998350	"C13H15N3O7"	"[H][C@]1(C\\C(=C/C=N[C@@H](CC(N)=O)C(O)=O)C=C(N1)C(O)=O)C(O)=O"	"ZVEXYBAPQJFYFJ-PXDRJJNMSA-N"
"PHUB000435"	"Leucine-betaxanthin"	1	0	324.1321363720	"C15H20N2O6"	"[H][C@]1(C\\C(=C/C=N/C(CC(C)C)C(O)=O)C=C(N1)C(O)=O)C(O)=O"	"WUHMSDFFCNMKBY-KMAMCXSGSA-N"
"PHUB000436"	"Isoleucine-betaxanthin"	1	0	324.1321363720	"C15H20N2O6"	"[H][C@]1(C\\C(=C/C=NC(C(C)CC)C(O)=O)C=C(N1)C(O)=O)C(O)=O"	"NIVJMGJTWNRWDO-KTZZDNEESA-N"
"PHUB000437"	"Methionine sulfoxide-betaxanthin"	1	0	358.0834721020	"C14H18N2O7S"	"[H][C@]1(C\\C(=C/C=N[C@@H](CCS(C)=O)C(O)=O)C=C(N1)C(O)=O)C(O)=O"	"KRWNKOCPQBHMPM-PVDTWJDUSA-N"
"PHUB000438"	"Methionine-betaxanthin"	1	0	342.0885574820	"C14H18N2O6S"	"[H][C@]1(C\\C(=C/C=N\\[C@@H](CCSC)C(O)=O)C=C(N1)C(O)=O)C(O)=O"	"OOEBWEUZBRBRQY-AIJRUOFWSA-N"
"PHUB000439"	"Aspartic acid-betaxanthin"	1	0	326.0750154190	"C13H14N2O8"	"[H][C@]1(C\\C(=C/C=N[C@@H](CC(O)=O)C(O)=O)C=C(N1)C(O)=O)C(O)=O"	"YHGOPYILBIAFGW-UIBMYNJFSA-N"
"PHUB000440"	"Tyramine-betaxanthin"	1	0	330.1215716880	"C17H18N2O5"	"OC(=O)C1C\\C(=C/C=N\\CCC2=CC=C(O)C=C2)C=C(N1)C(O)=O"	"LWXJBFFPVPUUSL-JEUDWDASSA-N"
"PHUB000441"	"Dopamine-betaxanthin"	1	0	346.1164863080	"C17H18N2O6"	"OC(=O)C1C\\C(=C/C=N\\CCC2=CC=C(O)C(O)=C2)C=C(N1)C(O)=O"	"PDKFHZWVCCZUIF-YJHWCPSBSA-N"
"PHUB000442"	"Histidine-betaxanthin"	1	0	348.1069842510	"C15H16N4O6"	"[H][C@]1(C\\C(=C/C=N\\C(CC2=CNC=N2)C(O)=O)C=C(N1)C(O)=O)C(O)=O"	"GVACDJIGWCPRDN-RPEMBSFTSA-N"
"PHUB000443"	"tyrosine-betaxanthin"	1	0	374.1114009280	"C18H18N2O7"	"OC(=O)[C@H](CC1=CC=C(O)C=C1)N\\C=C\\C1=CC(=N[C@@H](C1)C(O)=O)C(O)=O"	"XZCZKQZHJKYDQW-RFMXEPQUSA-K"
"PHUB000444"	"Glycine-betaxanthin"	1	0	268.0695361140	"C11H12N2O6"	"[H][C@]1(C\\C(=C/C=N\\CC(O)=O)C=C(N1)C(O)=O)C(O)=O"	"ZZZQMKRQWYRKFG-HVXFQPPXSA-N"
"PHUB000445"	"γ-Aminobutyric acid-betaxanthin"	1	0	296.1008362430	"C13H16N2O6"	"[H][C@]1(C\\C(=C/C=N\\CCCC(O)=O)C=C(N1)C(O)=O)C(O)=O"	"ICGRVJRPJJYWPZ-FDLAANOMSA-N"
"PHUB000446"	"Histamine-betaxanthin"	1	0	304.1171550110	"C14H16N4O4"	"[H][C@]1(C\\C(=C/C=N\\CCC2=CN=CN2)C=C(N1)C(O)=O)C(O)=O"	"NKVDSHYVFXEPFV-MSLONMJQSA-N"
"PHUB000447"	"Proline-betaxanthin"	1	0	308.1008362430	"C14H16N2O6"	"OC(=O)[C@@H]1C\\C(=C/C=[N+]2/CCC[C@H]2C([O-])=O)C=C(N1)C(O)=O"	"RJIIQBYZGJSODH-QWRGUYRKSA-N"
"PHUB000448"	"Phenylalanine-betaxanthin"	1	0	358.1164863080	"C18H18N2O6"	"[H][C@]1(C\\C(=C/C=N\\[C@@H](CC2=CC=CC=C2)C(O)=O)C=C(N1)C(O)=O)C(O)=O"	"HAMXRPQAHZQQOG-KBBYHXIASA-N"
"PHUB000449"	"Serine-betaxantin"	1	0	298.0801007990	"C12H14N2O7"	"[H][C@]1(C\\C(=C/C=N\\[C@@H](CO)C(O)=O)C=C(N1)C(O)=O)C(O)=O"	"FPSPMXPRFYBHKR-UQXOTDKOSA-N"
"PHUB000450"	"Valine-betaxanthin"	1	0	310.1164863080	"C14H18N2O6"	"[H][C@]1(C\\C(=C/C=N\\[C@@H](C(C)C)C(O)=O)C=C(N1)C(O)=O)C(O)=O"	"OFCWWHRZBKKYLH-NUYXRTHPSA-N"
"PHUB000451"	"Arginine-betaxanthin"	1	0	367.1491834160	"C15H21N5O6"	"[H][C@]1(C\\C(=C/C=N\\[C@@H](CCCNC(N)=N)C(O)=O)C=C(N1)C(O)=O)C(O)=O"	"OCGLYMHXNLSVPN-ONGXEEELSA-O"
"PHUB000452"	"Lysine-betaxanthin"	1	0	339.1430354080	"C15H21N3O6"	"[H][C@]1(C\\C(=C/C=N\\C(CCCCN)C(O)=O)C=C(N1)C(O)=O)C(O)=O"	"PXXNEQRBAYASTO-XYTOCYQZSA-N"
"PHUB000453"	"Threonine-betaxanthin"	1	0	312.0957508630	"C13H16N2O7"	"[H][C@]1(C\\C(=C/C=N\\C(C(C)O)C(O)=O)C=C(N1)C(O)=O)C(O)=O"	"QRPJLYZEYIAPNC-VVDKHUNPSA-N"
"PHUB000454"	"Tryptophan-betaxanthin"	1	0	397.1273853440	"C20H19N3O6"	"[H][C@]1(C\\C(=C/C=N\\[C@@H](CC2=CNC3=C2C=CC=C3)C(O)=O)C=C(N1)C(O)=O)C(O)=O"	"ARKIQAJOXYYWTM-ALIJTWQQSA-N"
"PHUB000455"	"Ethanolamine-betaxanthin"	1	0	254.0902715590	"C11H14N2O5"	"[H][C@]1(C\\C(=C/C=N/CCO)C=C(N1)C(O)=O)C(O)=O"	"NNZFPQMVIVEAPP-TUKBYBJDSA-N"
"PHUB000456"	"5-Hydroxynorvaline-betaxanthin"	1	0	326.1114009280	"C14H18N2O7"	"OCCC[C@H](\\N=C/C=C1\\C[C@@H](NC(=C1)C(O)=O)C(O)=O)C(O)=O"	"RVPIQBBRHBAQKG-CFJJVPNFSA-N"
"PHUB000457"	"Phytoene"	1	0	544.5008020610	"C40H64"	"CC(C)=CCC\\C(C)=C\\CC\\C(C)=C\\CC\\C(C)=C\\C=C/C=C(\\C)CC\\C=C(/C)CC\\C=C(/C)CCC=C(C)C"	"YVLPJIGOMTXXLP-BHLJUDRVSA-N"
"PHUB000458"	"Phytofluene"	1	0	542.4851519840	"C40H62"	"CC(C)=CCC\\C(C)=C\\CC\\C(C)=C\\CC\\C(C)=C\\C=C/C=C(\\C)/C=C/C=C(\\C)CC\\C=C(/C)CCC=C(C)C"	"OVSVTCFNLSGAMM-DGFSHVNOSA-N"
"PHUB000459"	"Neurosporene"	1	0	538.4538518560	"C40H58"	"CC(C)=CCC\\C(C)=C\\CC\\C(C)=C\\C=C\\C(\\C)=C\\C=C\\C=C(/C)\\C=C\\C=C(/C)\\C=C\\C=C(/C)CCC=C(C)C"	"ATCICVFRSJQYDV-XILUKMICSA-N"
"PHUB000460"	"Lycopene (tetra-cis)"	1	0	536.4382017920	"C40H56"	"CC(C)=CCC\\C(C)=C\\C=C/C(/C)=C\\C=C\\C(\\C)=C\\C=C\\C=C(/C)\\C=C\\C=C(\\C)/C=C\\C=C(/C)CCC=C(C)C"	"OAIJSZIZWZSQBC-BYUNHUQQSA-N"
"PHUB000461"	"Anhydrolutein I"	1	0	550.4174663590	"C40H54O"	"C\\C(\\C=C\\C=C(/C)\\C=C\\[C@@H]1C(=C)C=CCC1(C)C)=C/C=C/C=C(\\C)/C=C/C=C(\\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C"	"UIUSQYGQZRBKCC-YKLUXQJNNA-N"
"PHUB000462"	"Zeaxanthin (meso)"	1	0	568.4280310430	"C40H56O2"	"C\\C(\\C=C\\C=C(/C)\\C=C\\C1=C(C)C[C@H](O)CC1(C)C)=C/C=C/C=C(\\C)/C=C/C=C(\\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C"	"JKQXZKUSFCKOGQ-YOPUJPICNA-N"
"PHUB000463"	"Zeinoxanthin"	1	0	552.4331164230	"C40H56O"	"C\\C(\\C=C\\C=C(/C)\\C=C\\C1C(C)=CCCC1(C)C)=C/C=C/C=C(\\C)/C=C/C=C(\\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C"	"NBZANZVJRKXVBH-SAPITYNVNA-N"
"PHUB000464"	"carotenal (beta-apo-8')"	1	0	416.3079159080	"C30H40O"	"C\\C(C=O)=C/C=C/C(/C)=C/C=C/C=C(\\C)/C=C/C=C(\\C)/C=C/C1=C(C)CCCC1(C)C"	"DFMMVLFMMAQXHZ-DOKBYWHISA-N"
"PHUB000465"	"Bixin"	1	0	394.2144094480	"C25H30O4"	"COC(=O)\\C=C\\C(\\C)=C/C=C/C(/C)=C/C=C/C=C(\\C)/C=C/C=C(\\C)/C=C/C(O)=O"	"RAFGELQLHMBRHD-SLEZCNMESA-N"
"PHUB000466"	"Norbixin"	1	0	380.1987593820	"C24H28O4"	"C/C(/C=C/C=C(/C)\\C=C\\C(O)=O)=C\\C=C\\C=C(/C)\\C=C\\C=C(/C)\\C=C\\C(O)=O"	"ZVKOASAVGLETCT-LRRSNBNMSA-N"
"PHUB000467"	"Carotene-delta"	1	0	536.4382018030	"C40H56"	"CC(C)=CCC\\C(C)=C\\C=C\\C(\\C)=C\\C=C\\C(\\C)=C\\C=C\\C=C(/C)\\C=C\\C=C(/C)\\C=C\\[C@H]1C(C)=CCCC1(C)C"	"WGIYGODPCLMGQH-OLDRGFOMNA-N"
"PHUB000468"	"Avenasterol (delta5-)"	1	0	412.3705161580	"C29H48O"	"C\\C=C(/C(C)C)CC[C@@H](C)C1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C"	"OSELKOCHBMDKEJ-VFEPULOONA-N"
"PHUB000469"	"Avenasterol (delta7-)"	1	0	412.3705161580	"C29H48O"	"C\\C=C(\\CC[C@@H](C)C1CCC2C3=CC[C@@]4([H])C[C@@H](O)CC[C@]4(C)C3CC[C@]12C)C(C)C"	"MCWVPSBQQXUCTB-TZTRIYLYNA-N"
"PHUB000470"	"Brassicasterol"	1	0	398.3548661010	"C28H46O"	"CC(C)[C@@H](C)\\C=C\\[C@@H](C)C1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C"	"OILXMJHPFNGGTO-ICPQMZKHNA-N"
"PHUB000471"	"Campestanol"	1	0	402.3861662300	"C28H50O"	"CC(C)[C@H](C)CC[C@@H](C)C1CCC2C3CCC4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C"	"ARYTXMNEANMLMU-KNITZWOBNA-N"
"PHUB000472"	"Campesterol"	1	0	400.3705161580	"C28H48O"	"CC(C)[C@H](C)CC[C@@H](C)C1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C"	"SGNBVLSWZMBQTH-AUYULBKWNA-N"
"PHUB000473"	"Clerosterol"	1	0	412.3705161660	"C29H48O"	"CC[C@@H](CC[C@@H](C)C1CCC2C3CC=C4CC(O)CC[C@]4(C)C3CC[C@]12C)C(C)=C"	"GHGKPLPBPGYSOO-IIIXTSQNNA-N"
"PHUB000474"	"Cycloartenol"	1	0	426.3861662300	"C30H50O"	"[H][C@@]12CCC3[C@@]4(C[C@]14CC[C@H](O)C2(C)C)CC[C@]1(C)C(CC[C@@]31C)C(C)CCC=C(C)C"	"ONQRKEUAIJMULO-SDUTWLFZNA-N"
"PHUB000475"	"Dihydrobrassicasterol"	1	0	400.3705161660	"C28H48O"	"CC(C)[C@@H](C)CC[C@@H](C)C1CCC2C3CC=C4CC(O)CC[C@]4(C)C3CC[C@]12C"	"SGNBVLSWZMBQTH-GZYNDLERNA-N"
"PHUB000476"	"Ergosterol"	1	0	396.3392160300	"C28H44O"	"CC(C)[C@@H](C)\\C=C\\[C@@H](C)C1CCC2C3=CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C"	"DNVPQKQSNYMLRS-OKSRMGPHNA-N"
"PHUB000477"	"Fucosterol"	1	0	412.3705161580	"C29H48O"	"C\\C=C(/C(C)C)CC[C@@H](C)C1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C"	"OSELKOCHBMDKEJ-VFEPULOONA-N"
"PHUB000478"	"Sitostanol-beta"	1	0	416.4018162940	"C29H52O"	"CC[C@H](CC[C@@H](C)C1CCC2C3CCC4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C)C(C)C"	"LGJMUZUPVCAVPU-NJWQZFFSNA-N"
"PHUB000479"	"Sitosterol-beta"	1	0	414.3861662300	"C29H50O"	"CC[C@H](CC[C@@H](C)C1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C)C(C)C"	"KZJWDPNRJALLNS-LIRXBWLQNA-N"
"PHUB000480"	"Spinasterol-alpha"	1	0	412.3705161660	"C29H48O"	"[H][C@@]12CC=C3C4CCC([C@H](C)\\C=C\\[C@@H](CC)C(C)C)[C@@]4(C)CCC3[C@@]1(C)CC[C@H](O)C2"	"JZVFJDZBLUFKCA-UAIKSZAVNA-N"
"PHUB000481"	"Stigmasterol"	1	0	412.3705161660	"C29H48O"	"CC[C@H](\\C=C\\[C@@H](C)C1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C)C(C)C"	"HCXVJBMSMIARIN-RILWBXDNNA-N"
"PHUB000482"	"Citrostadienol"	1	0	426.3861662300	"C30H50O"	"[H][C@@]12CC=C3C4CCC([C@H](C)CC\\C(=C\\C)C(C)C)[C@@]4(C)CCC3[C@@]1(C)CC[C@H](O)[C@H]2C"	"LPZCCMIISIBREI-MIPIQNFHNA-N"
"PHUB000483"	"Cyanidin"	1	0	287.0555630840	"C15H11O6"	"OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC=C(O)C(O)=C1"	"VEVZSMAEJFVWIL-UHFFFAOYSA-O"
"PHUB000484"	"Cyanidin 3-(caffeoyl)(p-coumaroyl)-diglucoside-5-glucoside"	1	0	1081.2819582470	"C51H53O26"	"OC[C@@H]1O[C@H](OC2=C3C=C(O[C@@H]4O[C@H](COC(=O)\\C=C\\C5=CC=C(O)C(O)=C5)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](COC(=O)\\C=C\\C5=CC=CC(O)=C5)[C@@H](O)[C@H](O)[C@H]4O)C(=[O+]C3=CC(O)=C2)C2=CC=C(O)C(O)=C2)[C@@H](O)[C@H](O)[C@H]1O"	"ZDPHYVRDGAQMTN-HZXYIBKOSA-O"
"PHUB000485"	"Cyanidin 3-(caffeoyl)-diglucoside-5-glucoside"	1	0	935.2451788140	"C42H47O24"	"OC[C@H]1O[C@@H](OC2=C3C=C(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O[C@H]4O[C@@H](COC(=O)\\C=C\\C5=CC=C(O)C(O)=C5)[C@H](O)[C@@H](O)[C@@H]4O)C(=[O+]C3=CC(O)=C2)C2=CC(O)=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O"	"YZJPIJNLTTVHHD-QNUABCLLSA-O"
"PHUB000486"	"Cyanidin 3-(feruloyl)(feruloyl)-diglucoside-5-glucoside"	1	0	1125.3081729960	"C53H57O27"	"COC1=C(O)C=CC(\\C=C\\C(=O)OC[C@@H]2O[C@H](O[C@@H]3[C@@H](OC4=CC5=C(O[C@H]6O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]6O)C=C(O)C=C5[O+]=C4C4=CC=C(O)C(O)=C4)O[C@@H](COC(=O)\\C=C\\C4=CC=CC(O)=C4OC)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)=C1"	"ANGPHKURTIFMSX-PEYLKAOJSA-O"
"PHUB000487"	"Cyanidin 3-(feruloyl)(feruloyl)-triglucoside-5-glucoside"	1	0	1287.3609964180	"C59H67O32"	"COC1=C(O)C=CC(\\C=C\\C(=O)OC[C@@H]2O[C@H](O[C@@H]3[C@@H](O)[C@H](CO)O[C@H](O[C@@H]4[C@@H](OC5=CC6=C(O[C@H]7O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]7O)C=C(O)C=C6[O+]=C5C5=CC=C(O)C(O)=C5)O[C@@H](COC(=O)\\C=C\\C5=CC=CC(O)=C5OC)[C@H](O)[C@H]4O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)=C1"	"GNRDYGNUXHHTTK-UROUXMLXSA-O"
"PHUB000488"	"Cyanidin 3-(feruloyl)(sinapoyl)-diglucoside-5-glucoside"	1	0	1155.3187376800	"C54H59O28"	"COC1=CC(\\C=C\\C(=O)OC[C@@H]2O[C@H](O[C@@H]3[C@@H](OC4=CC5=C(O[C@H]6O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]6O)C=C(O)C=C5[O+]=C4C4=CC=C(O)C(O)=C4)O[C@@H](COC(=O)\\C=C\\C4=CC=CC(O)=C4OC)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)=CC(OC)=C1O"	"RBKRYOSBBLRFTC-JEPTWNFHSA-O"
"PHUB000489"	"Cyanidin 3-(feruloyl)(sinapoyl)-triglucoside-5-glucoside"	1	0	1317.3715611020	"C60H69O33"	"COC1=CC(\\C=C\\C(=O)OC[C@@H]2O[C@H](O[C@@H]3[C@@H](O)[C@H](CO)O[C@H](O[C@@H]4[C@@H](OC5=CC6=C(O[C@H]7O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]7O)C=C(O)C=C6[O+]=C5C5=CC=C(O)C(O)=C5)O[C@@H](COC(=O)\\C=C\\C5=CC=CC(O)=C5OC)[C@H](O)[C@H]4O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)=CC(OC)=C1O"	"XBPKDPGOFOEHAI-KJEJWVHFSA-O"
"PHUB000490"	"Cyanidin 3-(feruloyl)-diglucoside-5-glucoside"	1	0	949.2608288780	"C43H49O24"	"COC1=C(O)C=CC(\\C=C\\C(=O)OC[C@@H]2O[C@H](O[C@@H]3[C@@H](OC4=CC5=C(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C=C(O)C=C5[O+]=C4C4=CC(O)=C(O)C=C4)O[C@@H](CO)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)=C1"	"MXQBPHHMPLYOQG-YLILQDGXSA-O"
"PHUB000491"	"Cyanidin 3-(feruloyl)-glucoside-5-glucoside"	1	0	787.2080054560	"C37H39O19"	"COC1=C(O)C=CC(\\C=C\\C(=O)OC[C@@H]2O[C@H](OC3=CC4=C(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C=C(O)C=C4[O+]=C3C3=CC(O)=C(O)C=C3)[C@@H](O)[C@H](O)[C@H]2O)=C1"	"NDRLBVWGLKJENX-HCGPPBGESA-O"
"PHUB000492"	"Cyanidin 3-(feruloyl)-triglucosides-5-glucoside"	1	0	1111.3136523000	"C49H59O29"	"COC1=C(O)C=CC=C1\\C=C\\C(=O)OC[C@@H]1O[C@H](OC2=CC3=C(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C(O)=C2)[C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H]2O)[C@H](O)[C@H]1O"	"JWFUYHYTGJFUCW-PHGZVPTQSA-O"
"PHUB000493"	"Cyanidin 3-(p-coumaroyl)-diglucoside-5-glucoside"	1	0	919.2502641940	"C42H47O23"	"OC[C@H]1O[C@@H](OC2=C3C=C(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O[C@H]4O[C@@H](COC(=O)\\C=C\\C5=CC=C(O)C=C5)[C@H](O)[C@@H](O)[C@@H]4O)C(=[O+]C3=CC(O)=C2)C2=CC(O)=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O"	"YIQGOIVRQGYHKC-QNUABCLLSA-O"
"PHUB000494"	"Cyanidin 3-(sinapoyl)(sinapoyl)-diglucoside-5-glucoside"	1	0	1185.3293023640	"C55H61O29"	"COC1=CC=C(\\C=C\\C(=O)OC[C@@H]2O[C@H](OC3=CC4=C(O[C@H]5O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]5O)C=C(O)C=C4[O+]=C3C3=CC=C(O)C(O)=C3)[C@@H](O[C@H]3O[C@@H](COC(=O)\\C=C\\C4=CC(OC)=C(O)C(OC)=C4)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2O)C(OC)=C1O"	"LQGKYRAQWXZSQJ-VCMFALRXSA-O"
"PHUB000495"	"Cyanidin 3-(sinapoyl)-diglucoside-5-glucoside"	1	0	979.2713935620	"C44H51O25"	"COC1=CC(\\C=C\\C(=O)OC[C@@H]2O[C@H](O[C@@H]3[C@@H](OC4=CC5=C(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C=C(O)C=C5[O+]=C4C4=CC(O)=C(O)C=C4)O[C@@H](CO)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)=CC(OC)=C1O"	"KHCIHWRSUJQREL-HMBDQTPVSA-O"
"PHUB000496"	"Cyanidin 3-(sinapoyl)-glucoside-5-glucoside"	1	0	817.2185701400	"C38H41O20"	"COC1=CC(\\C=C\\C(=O)OC[C@@H]2O[C@H](OC3=CC4=C(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C=C(O)C=C4[O+]=C3C3=CC(O)=C(O)C=C3)[C@@H](O)[C@H](O)[C@H]2O)=CC(OC)=C1O"	"OIMSOHQKVWQFBN-CQGDMFOASA-O"
"PHUB000497"	"Cyanidin 3-(sinapoyl)-triglucoside-5-glucoside"	1	0	1141.3242169840	"C50H61O30"	"COC1=CC=C(\\C=C\\C(=O)OC[C@@H]2O[C@H](O[C@@H]3[C@@H](O)[C@H](CO)O[C@H](O[C@@H]4[C@@H](OC5=CC6=C(O[C@H]7O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]7O)C=C(O)C=C6[O+]=C5C5=CC=C(O)C(O)=C5)O[C@@H](CO)[C@H](O)[C@H]4O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)C(OC)=C1O"	"PSXOXXIHLFWCTA-MIAYFPRTSA-O"
"PHUB000498"	"Cyanidin 3,5-O-diglucoside"	1	0	611.1606613380	"C27H31O16"	"OC[C@@H]1O[C@H](OC2=CC3=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C(O)C=C3[O+]=C2C2=CC(O)=C(O)C=C2)[C@@H](O)[C@H](O)[C@H]1O"	"RDFLLVCQYHQOBU-PKICTZKZSA-O"
"PHUB000499"	"Cyanidin 3-O-arabinoside"	1	0	419.0972732320	"C20H19O10"	"O[C@H]1CO[C@H](OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(O)=C(O)C=C2)[C@H](O)[C@H]1O"	"KUCVMQMKRICXJC-FEUVXWNVSA-O"
"PHUB000500"	"Cyanidin 3-O-diglucoside"	1	0	611.1606613380	"C27H31O16"	"OC[C@@H]1O[C@H](O[C@@H]2[C@@H](OC3=CC4=C(O)C=C(O)C=C4[O+]=C3C3=CC(O)=C(O)C=C3)O[C@@H](CO)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O"	"SXYMMDGPXYVCER-YWXHFWPTSA-O"
"PHUB000501"	"Cyanidin 3-O-diglucoside-5-O-glucoside"	1	0	773.2134847600	"C33H41O21"	"OC[C@@H]1O[C@H](O[C@@H]2[C@@H](OC3=CC4=C(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C=C(O)C=C4[O+]=C3C3=CC(O)=C(O)C=C3)O[C@@H](CO)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O"	"LOXRHOFBKUTJEZ-KVGMNMRRSA-O"
"PHUB000502"	"Cyanidin 3-O-galactoside"	1	0	449.1078379160	"C21H21O11"	"OC[C@@H]1O[C@H](OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(O)=C(O)C=C2)[C@@H](O)[C@H](O)[C@@H]1O"	"RKWHWFONKJEUEF-KKKDIUQISA-O"
"PHUB000503"	"Cyanidin 3-O-glucoside"	1	0	449.1078379160	"C21H21O11"	"OC[C@@H]1O[C@H](OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(O)=C(O)C=C2)[C@@H](O)[C@H](O)[C@H]1O"	"RKWHWFONKJEUEF-UNJWAJPSSA-O"
"PHUB000504"	"Cyanidin 3-O-rutinoside"	1	0	595.1657467180	"C27H31O15"	"CC1O[C@H](OCC2O[C@H](OC3=CC4=C(O)C=C(O)C=C4[O+]=C3C3=CC=C(O)C(O)=C3)C(O)C(O)[C@H]2O)C(O)[C@H](O)[C@@H]1O"	"USNPULRDBDVJAO-NNWGXVDZSA-O"
"PHUB000505"	"Pelargonidin"	1	0	271.0606484620	"C15H11O5"	"OC1=CC=C(C=C1)C1=[O+]C2=C(C=C1O)C(O)=CC(O)=C2"	"XVFMGWDSJLBXDZ-UHFFFAOYSA-O"
