release,date,author,status,maturity,version,first,distribution,abstract
Schedule-Depend-0.13,2002-04-12T08:42:29,LEMBARK,backpan,released,0.13,,Schedule-Depend,
Language-Befunge-0.09,2002-04-12T10:07:07,JQUELIN,backpan,released,0.09,,Language-Befunge,"a Befunge-98 interpreter."
Log-Dispatch-Tk-1.5,2002-04-12T10:59:11,DDUMONT,backpan,released,1.5,,Log-Dispatch-Tk,"Class to redirect Log::Dispatch to Tk widgets"
Imager-0.41,2002-04-12T12:07:29,ADDI,cpan,released,0.41,,Imager,"Perl extension for Generating 24 bit Images"
WWW-Cache-Google-0.04,2002-04-12T12:40:19,MIYAGAWA,latest,released,0.04,,WWW-Cache-Google,"URI class for Google cache"
Language-Befunge-0.10,2002-04-12T13:05:08,JQUELIN,backpan,released,0.10,,Language-Befunge,"a Befunge-98 interpreter."
IO-Select-Trap-0.01,2002-04-12T13:14:58,SCOTTS,backpan,released,0.01,1,IO-Select-Trap,"IO::Select() functionality on Scalar-based Filehandles"
Net-SSH-W32Perl-0.03,2002-04-12T13:15:13,SCOTTS,backpan,released,0.03,1,Net-SSH-W32Perl,"MSWin32 compatibility layer for Net::SSH::Perl"
Jabber-JAX-Component-0.10,2002-04-12T14:50:49,PIERS,backpan,released,0.10,,Jabber-JAX-Component,"Perl wrapper for the Jabber JECL Library creates the Jabber Compoent Connection Object"
DBD-ODBC-0.40,2002-04-12T15:20:16,JURL,cpan,released,0.40,,DBD-ODBC,"ODBC Driver for DBI"
Apache-No404Proxy-0.05,2002-04-12T16:17:23,MIYAGAWA,latest,released,0.05,,Apache-No404Proxy,"404 free Proxy"
Mail-Miner-0.0a1,2002-04-12T16:19:14,SIMON,backpan,released,0.0,1,Mail-Miner,"Store and retrieve Useful Information from mail"
Language-Befunge-0.11,2002-04-12T16:33:50,JQUELIN,backpan,released,0.11,,Language-Befunge,"a Befunge-98 interpreter."
Language-Befunge-0.12,2002-04-12T16:52:03,JQUELIN,backpan,released,0.12,,Language-Befunge,"a Befunge-98 interpreter."
ClearCase-Argv-1.08,2002-04-12T17:05:34,DSB,backpan,released,1.08,,ClearCase-Argv,"ClearCase-specific subclass of Argv"
Net-DNAT-0.04,2002-04-12T17:20:10,BBB,backpan,released,0.04,,Net-DNAT,"mod_perl Apache module to undo the side-effects of Net::DNAT"
IO-Select-Trap-0.02,2002-04-12T18:13:59,SCOTTS,backpan,released,0.02,,IO-Select-Trap,"IO::Select() functionality on Scalar-based Filehandles"
Text-Scan-0.12,2002-04-12T18:22:34,IWOODHEAD,backpan,released,0.12,,Text-Scan,"Fast search for very large numbers of keys in a body of text."
Net-SSH-W32Perl-0.04,2002-04-12T18:29:12,SCOTTS,backpan,released,0.04,,Net-SSH-W32Perl,"MSWin32 compatibility layer for Net::SSH::Perl"
Tie-Cfg-0.11,2002-04-12T18:55:37,OESTERHOL,backpan,released,0.11,,Tie-Cfg,"Ties simple configuration files to hashes."
CGI-FormMagick-0.80,2002-04-12T20:26:24,SKUD,backpan,released,0.80,,CGI-FormMagick,"easily create CGI form-based applications"
Schedule-Depend-0.14,2002-04-12T20:36:49,LEMBARK,backpan,released,0.14,,Schedule-Depend,
Aw-0.15.0-120402,2002-04-12T20:40:25,DYACOB,backpan,released,v0.15.0,,Aw,"Perl extension for the ActiveWorks C Application Development Kit"
Net-SCP-Expect-0.04,2002-04-12T21:10:01,DJBERG,cpan,released,0.04,,Net-SCP-Expect,"Wrapper for scp that allows passwords via Expect."
Test-Exception-0.07,2002-04-12T21:42:38,ADIE,backpan,released,0.07,1,Test-Exception,"Convenience routines for testing exception based code"
Tie-Cache-LRU-Expires-0.51,2002-04-12T23:36:02,OESTERHOL,backpan,released,0.51,,Tie-Cache-LRU-Expires,"An expiring LRU cache."
Cgi-Simple-0.04,2002-04-13T00:39:45,JFREEMAN,backpan,released,0.04,,Cgi-Simple,"provides a simple framework for writing test scripts"
Tk-PopEntry-0.06,2002-04-13T04:38:02,DJBERG,latest,released,0.06,,Tk-PopEntry,"An Entry widget with an automatic, configurable right-click menu built in, plus input masks."
Tk-LabPopEntry-0.05,2002-04-13T05:09:13,DJBERG,latest,released,0.05,,Tk-LabPopEntry,"A LabEntry widget with an automatic, configurable right-click menu built in, plus input masks."
Mail-RFC822-Address-0.3,2002-04-13T08:54:13,PDWARREN,latest,released,0.3,,Mail-RFC822-Address,"Perl extension for validating email addresses according to RFC822"
Language-Befunge-0.20,2002-04-13T11:18:32,JQUELIN,backpan,released,0.20,,Language-Befunge,"a Befunge-98 interpreter."
HTML-ERuby-0.01,2002-04-13T11:26:56,IKEBE,cpan,released,0.01,1,HTML-ERuby,"ERuby processor for Perl."
HTTP-DAV-0.31,2002-04-13T12:31:59,PCOLLINS,cpan,released,0.31,,HTTP-DAV,"A WebDAV client library for Perl5"
Text-Shortcuts-0.02,2002-04-13T14:08:06,MUNCHIE,latest,released,0.02,1,Text-Shortcuts,"A shortcut creation & usage engine"
File-Scan-0.21,2002-04-13T17:47:06,HDIAS,backpan,released,0.21,,File-Scan,"Perl extension for Scanning files for Viruses"
Net-Google-0.3,2002-04-13T20:50:45,ASCOPE,cpan,released,0.3,,Net-Google,
SAP-WAS-SOAP-0.01,2002-04-13T20:52:36,PIERS,cpan,released,0.01,1,SAP-WAS-SOAP,"Perl extension for parsing and creating an Interface Object. The interface object would then be passed to the SAP::WAS::SOAP object to carry out the actual call, and return of values."
Net-SCP-0.06,2002-04-13T22:22:14,IVAN,backpan,released,0.06,,Net-SCP,"Perl extension for secure copy protocol"
Coro-0.534,2002-04-14T01:22:26,MLEHMANN,backpan,released,0.534,,Coro,"coroutine process abstraction"
HTML-ERuby-0.02,2002-04-14T01:24:24,IKEBE,latest,released,0.02,,HTML-ERuby,"ERuby processor for Perl."
File-Rdiff-0.01,2002-04-14T01:26:15,MLEHMANN,backpan,released,0.01,1,File-Rdiff,
Lingua-KO-Hangul-Util-0.09,2002-04-14T02:00:55,SADAHIRO,backpan,released,0.09,,Lingua-KO-Hangul-Util,"utility functions for Hangul Syllables"
if-0.01000001,2002-04-14T07:12:38,ILYAZ,cpan,released,0.01000001,1,if,"use a Perl module if a condition holds"
Apache-Session-Counted-1.117,2002-04-14T07:19:58,ANDK,backpan,released,1.117,,Apache-Session-Counted,"Session management via a File::CounterFile"
WWW-Search-Google-0.17,2002-04-14T10:31:36,LBROCARD,backpan,released,0.17,1,WWW-Search-Google,"search Google via SOAP"
ShiftJIS-Regexp-0.24,2002-04-14T10:48:07,SADAHIRO,backpan,released,0.24,,ShiftJIS-Regexp,"Shift_JIS-oriented regular expressions on byte-oriented perl"
ShiftJIS-Regexp-0.25,2002-04-14T13:40:18,SADAHIRO,backpan,released,0.25,,ShiftJIS-Regexp,"Shift_JIS-oriented regular expressions on byte-oriented perl"
Language-Befunge-0.30,2002-04-14T14:00:18,JQUELIN,backpan,released,0.30,,Language-Befunge,"a Befunge-98 interpreter."
Cache-Cache-1.01,2002-04-14T14:14:56,DCLINTON,cpan,released,1.01,,Cache-Cache,"data about objects in the cache"
ShiftJIS-CP932-Correct-0.05,2002-04-14T14:18:23,SADAHIRO,backpan,released,0.05,,ShiftJIS-CP932-Correct,"corrects a string in Windows CP-932 (a variant of Shift_JIS)"
ShiftJIS-CP932-MapUTF-0.12,2002-04-14T14:18:38,SADAHIRO,backpan,released,0.12,,ShiftJIS-CP932-MapUTF,"conversion between Microsoft Windows CP-932 and Unicode"
Net-Google-0.3.1,2002-04-14T14:43:18,ASCOPE,cpan,released,v0.3.1,1,Net-Google,
Net-Blogger-0.6.2.2,2002-04-14T14:51:34,ASCOPE,backpan,released,v0.6.2.2,,Net-Blogger,
Net-Google-0.4,2002-04-14T16:16:21,ASCOPE,cpan,released,0.4,,Net-Google,
Graphics-ColorNames-Mozilla-0.10,2002-04-14T21:18:35,XAVIER,cpan,released,0.10,1,Graphics-ColorNames-Mozilla,"Mozilla, Netscape 6.0, Galeon (anything using Gecko) color names and equivalent RGB values"
WWW-B_Rail-0.01,2002-04-14T21:31:39,BEATNIK,backpan,released,0.01,1,WWW-B_Rail,"Perl extension for b-rail.be"
File-Which-0.01,2002-04-14T22:27:13,PEREINAR,cpan,released,0.01,1,File-Which,"Portable implementation of the `which' utility"
Encode-1.40,2002-04-14T22:49:10,DANKOGAI,backpan,released,1.40,,Encode,"character encodings"
ec-1.23,2002-04-14T23:23:28,RKIES,backpan,released,1.23,,ec,"E-mail reader and composer for Unix and Perl/Tk."
Class-Tangram-1.10,2002-04-15T00:36:53,SAMV,backpan,released,1.10,,Class-Tangram,"create constructors, accessor and update methods for objects from a Tangram-compatible object specification."
Class-Tangram-1.11,2002-04-15T01:53:13,SAMV,backpan,released,1.11,,Class-Tangram,"create constructors, accessor and update methods for objects from a Tangram-compatible object specification."
BBDB-1.33,2002-04-15T04:05:10,LAXEN,backpan,released,1.33,,BBDB,"Perl extension for reading and writing bbdb files"
ASED.0.1,2002-04-15T06:03:49,TDL,backpan,released,0.1,1,ASED,"Perl extension providing an Advanced Stream EDitor"
Language-Befunge-0.31,2002-04-15T07:42:57,JQUELIN,backpan,released,0.31,,Language-Befunge,"a Befunge-98 interpreter."
DBD-mysql-2.1013,2002-04-15T07:49:36,JWIED,cpan,released,2.1013,,DBD-mysql,"A bundle to install Perl drivers for mSQL or MySQL"
Tie-Cache-LRU-Expires-0.52,2002-04-15T08:35:10,OESTERHOL,backpan,released,0.52,,Tie-Cache-LRU-Expires,"An expiring LRU cache."
Term-Screen-Wizard-0.53,2002-04-15T09:05:00,OESTERHOL,backpan,released,0.53,,Term-Screen-Wizard,"A wizard on your terminal..."
Language-Befunge-0.32,2002-04-15T10:03:43,JQUELIN,backpan,released,0.32,,Language-Befunge,"a Befunge-98 interpreter."
Net-MySQL-0.03,2002-04-15T10:24:47,OYAMA,backpan,released,0.03,,Net-MySQL,"Pure Perl MySQL network protocol interface."
DBD-mysqlPP-0.03,2002-04-15T10:26:39,OYAMA,backpan,released,0.03,,DBD-mysqlPP,"Pure Perl MySQL driver for the DBI"
ClearCase-Argv-1.09,2002-04-15T11:28:40,DSB,backpan,released,1.09,,ClearCase-Argv,"ClearCase-specific subclass of Argv"
Argv-1.08,2002-04-15T11:38:47,DSB,backpan,released,1.08,,Argv,"Provide an OO interface to an arg vector"
File-Scan-0.22,2002-04-15T13:02:03,HDIAS,backpan,released,0.22,,File-Scan,"Perl extension for Scanning files for Viruses"
Net-YahooMessenger-0.010,2002-04-15T13:27:54,OYAMA,cpan,released,0.010,1,Net-YahooMessenger,"Interface to the Yahoo!Messenger IM protocol"
Apache-Session-Counted-1.118,2002-04-15T13:46:05,ANDK,backpan,released,1.118,,Apache-Session-Counted,"Session management via a File::CounterFile"
IO-Select-Trap-0.03,2002-04-15T14:57:43,SCOTTS,cpan,released,0.03,,IO-Select-Trap,"IO::Select() functionality on Scalar-based Filehandles"
HTML-Merge-3.32,2002-04-15T15:10:54,RAZINF,backpan,released,3.32,,HTML-Merge,"Perl extension for clearing the screen and receiving a keystroke."
Language-Befunge-0.33,2002-04-15T16:07:51,JQUELIN,backpan,released,0.33,,Language-Befunge,"a Befunge-98 interpreter."
Inline-Befunge-0.01,2002-04-15T16:08:06,JQUELIN,backpan,released,0.01,,Inline-Befunge,"write Perl subs in Befunge"
PPerl-0.04,2002-04-15T16:37:17,MSERGEANT,backpan,released,0.04,,PPerl,"Make perl scripts persistent in memory"
I18N-Charset-1.16,2002-04-15T17:24:31,MTHURN,backpan,released,1.16,,I18N-Charset,"IANA Character Set Registry names and Unicode::Map8 conversion scheme names"
Lingua-EN-MatchNames-1.12,2002-04-15T19:29:40,BRIANL,cpan,released,1.12,,Lingua-EN-MatchNames,"Smart matching for human names."
Lingua-EN-Nickname-1.12,2002-04-15T19:31:31,BRIANL,cpan,released,1.12,,Lingua-EN-Nickname,"Genealogical nickname matching (Liz=Beth)"
Statistics-Lite-1.02,2002-04-15T19:31:46,BRIANL,cpan,released,1.02,1,Statistics-Lite,"Small stats stuff."
GraphViz-Data-Structure-0.06,2002-04-15T19:53:08,MCMAHON,backpan,released,0.06,,GraphViz-Data-Structure,"Visualise data structures"
Uttu-0.02,2002-04-15T22:32:02,JSMITH,backpan,released,0.02,,Uttu,"web interface driver"
Text-ASED-1.9,2002-04-16T00:24:20,TDL,backpan,released,1.9,,Text-ASED,"Perl extension providing an Advanced Stream EDitor"
DBD-ODBC-0.41,2002-04-16T02:05:32,JURL,cpan,released,0.41,,DBD-ODBC,"ODBC Driver for DBI"
Net-Google-0.4.1,2002-04-16T03:29:38,ASCOPE,cpan,released,v0.4.1,1,Net-Google,"simple OOP-ish interface to the Google SOAP API"
Net-Blogger-0.6.3,2002-04-16T03:31:30,ASCOPE,backpan,released,v0.6.3,,Net-Blogger,"an OOP-ish interface for accessing a weblog via the Blogger XML-RPC API."
SOAP-Lite-0.55,2002-04-16T05:20:54,KULCHENKO,backpan,released,0.55,,SOAP-Lite,
Net-CIDR-Lite-0.11,2002-04-16T05:44:00,DOUGW,backpan,released,0.11,,Net-CIDR-Lite,"Perl extension for merging IPv4 or IPv6 CIDR addresses"
Language-Befunge-0.34,2002-04-16T13:07:20,JQUELIN,backpan,released,0.34,,Language-Befunge,"a Befunge-98 interpreter."
RDF-Core-0.15,2002-04-16T14:01:15,PAVELH,backpan,released,0.15,,RDF-Core,"An object oriented Perl modules for handling tasks related to RDF."
Language-Befunge-0.35,2002-04-16T15:20:36,JQUELIN,backpan,released,0.35,,Language-Befunge,"a Befunge-98 interpreter."
Inline-Befunge-0.02,2002-04-16T15:51:32,JQUELIN,backpan,released,0.02,,Inline-Befunge,"write Perl subs in Befunge"
Java-JVM-Classfile-0.17,2002-04-16T16:18:36,LBROCARD,backpan,released,0.17,,Java-JVM-Classfile,"Parse JVM Classfiles"
Inline-Befunge-0.03,2002-04-16T16:44:10,JQUELIN,backpan,released,0.03,,Inline-Befunge,"write Perl subs in Befunge"
PApp-0.142,2002-04-16T17:20:02,MLEHMANN,backpan,released,0.142,,PApp,"multi-page-state-preserving web applications"
Parse-RecDescent-FAQ-2.30,2002-04-16T18:39:48,TBONE,backpan,released,2.30,,Parse-RecDescent-FAQ,"the official, authorized FAQ for Parse::RecDescent."
mixin-0.01,2002-04-16T19:46:39,MSCHWERN,backpan,released,0.01,1,mixin,"Mix-in inheritance, an alternative to multiple inheritance"
Net-Ewtoo-Bot-0.13,2002-04-16T20:13:05,GBROWN,backpan,released,0.13,1,Net-Ewtoo-Bot,"a Ewtoo-compatible talker robot client module"
Schedule-Depend-0.15,2002-04-16T20:18:26,LEMBARK,backpan,released,0.15,,Schedule-Depend,
RPM-Tools-0.1,2002-04-16T21:06:01,SHARRISON,cpan,released,0.1,1,RPM-Tools,"cleanly generate an RPM"
File-List-0.3,2002-04-16T23:15:43,DOPACKI,cpan,released,0.3,,File-List,"Perl extension for crawling directory trees and compiling lists of files"
Encode-1.41,2002-04-16T23:47:16,DANKOGAI,backpan,released,1.41,,Encode,"character encodings"
XML-DOM-1.39,2002-04-17T02:39:35,TJMATHER,backpan,released,1.39,,XML-DOM,"A perl module for building DOM Level 1 compliant document structures"
HTML-FillInForm-0.26,2002-04-17T02:47:57,TJMATHER,backpan,released,0.26,,HTML-FillInForm,"Populates HTML Forms with CGI data."
parrot-0.0.5,2002-04-17T04:09:40,JGOFF,backpan,released,v0.0.5,1,parrot,"Parrot byte code compiler"
XML-GDOME-0.78,2002-04-17T05:57:04,TJMATHER,backpan,released,0.78,,XML-GDOME,"Interface $class implementation."
WWW-Search-Google-0.18,2002-04-17T08:50:55,LBROCARD,backpan,released,0.18,,WWW-Search-Google,"search Google via SOAP"
Class-Container-0.01_01,2002-04-17T09:10:49,KWILLIAMS,backpan,developer,0.01_01,1,Class-Container,"Glues object frameworks together transparently"
Statistics-GaussHelmert-0.04,2002-04-17T10:17:38,HEUEL,backpan,released,0.04,1,Statistics-GaussHelmert,"General weighted least squares estimation"
Net-Ewtoo-Bot-0.14,2002-04-17T11:08:18,GBROWN,backpan,released,0.14,,Net-Ewtoo-Bot,"a Ewtoo-compatible talker robot client module"
String-Interpolate-0.1,2002-04-17T11:16:34,NOBULL,backpan,released,0.1,1,String-Interpolate,"Wrapper for builtin the Perl interpolatation engine."
SWF-File-0.09,2002-04-17T14:36:18,YSAS,cpan,released,0.09,,SWF-File,"Parse SWF file."
Template-Toolkit-2.07,2002-04-17T14:38:21,ABW,backpan,released,2.07,,Template-Toolkit,"Process entire directory trees of templates"
ShiftJIS-Regexp-0.26,2002-04-17T15:14:25,SADAHIRO,backpan,released,0.26,,ShiftJIS-Regexp,"Shift_JIS-oriented regular expressions on byte-oriented perl"
mixin-0.02,2002-04-17T15:16:17,MSCHWERN,backpan,released,0.02,,mixin,"Mix-in inheritance, an alternative to multiple inheritance"
Class-DBI-Join-0.03,2002-04-17T15:18:09,MSCHWERN,backpan,released,0.03,1,Class-DBI-Join,"many-to-many relationships for Class::DBI"
CtCmd-1.01,2002-04-17T15:26:28,RATL,backpan,released,1.01,,CtCmd,"Perl extension for Rational ClearCase"
PDL-Graphics-PLplot-0.18,2002-04-17T15:47:58,DHUNT,backpan,released,0.18,,PDL-Graphics-PLplot,"Object-oriented interface from perl/PDL to the PLPLOT plotting library"
WWW-YahooMaps-0.1,2002-04-17T16:27:05,CSELLEG,cpan,released,0.1,1,WWW-YahooMaps,"Create links to Yahoo! Maps"
XML-Comma-1.00,2002-04-17T18:43:56,KWINDLA,cpan,released,1.00,1,XML-Comma,"A framework for structured document manipulation"
Net-Google-0.4.2,2002-04-17T18:50:36,ASCOPE,cpan,released,v0.4.2,,Net-Google,"simple OOP-ish interface to the Google SOAP API"
DBD-mysql-2.1014,2002-04-17T21:24:26,JWIED,cpan,released,2.1014,,DBD-mysql,"A bundle to install Perl drivers for mSQL or MySQL"
Statistics-GaussHelmert-0.041,2002-04-17T21:26:16,HEUEL,backpan,released,0.041,,Statistics-GaussHelmert,"General weighted least squares estimation"
Crypt-Enigma-1.0,2002-04-17T22:18:11,ALIZTA,backpan,released,1.0,,Crypt-Enigma,
Rodney-XML-QuickStruct-1.1,2002-04-17T22:21:36,RBROOM,latest,released,1.1,1,Rodney-XML-QuickStruct,"Quick Perl data structures from XML."
Parse-RecDescent-FAQ-2.31,2002-04-17T22:34:37,TBONE,backpan,released,2.31,,Parse-RecDescent-FAQ,"the official, authorized FAQ for Parse::RecDescent."
Text-ASED-1.12,2002-04-17T23:42:44,TDL,cpan,released,1.12,1,Text-ASED,"Perl extension providing an Advanced Stream EDitor"
Devel-AutoProfiler-1.200,2002-04-18T00:26:15,GSLONDON,latest,released,1.200,,Devel-AutoProfiler,"Automatically profile subroutine calls in a perl program."
Finance-Quote-1.07,2002-04-18T02:03:22,PJF,cpan,released,1.07,,Finance-Quote,"Check share information."
Tk-ListboxDnD-1.0,2002-04-18T02:16:23,GSLONDON,backpan,released,1.0,1,Tk-ListboxDnD,"A Tk::Listbox widget with drag and drop capability."
Net-DNSServer-0.08,2002-04-18T02:29:23,BBB,backpan,released,0.08,,Net-DNSServer,"Perl module to be used as a name server"
Net-Bind-0.05,2002-04-18T02:29:38,BBB,latest,released,0.05,,Net-Bind,"load various Net::Bind modules"
MHonArc2.5.3,2002-04-18T07:23:29,EHOOD,backpan,released,v2.5.3,,MHonArc,"convert mail/news messages to HTML"
Statistics-GaussHelmert-0.05,2002-04-18T07:25:20,HEUEL,latest,released,0.05,,Statistics-GaussHelmert,"General weighted least squares estimation"
File-Locate-0.50,2002-04-18T07:37:01,DORNER,backpan,released,0.50,1,File-Locate,"locate files within cached search paths (e.g. include files)"
Schedule-Depend-0.16,2002-04-18T07:40:50,LEMBARK,backpan,released,0.16,,Schedule-Depend,
Crypt-Enigma-1.2,2002-04-18T09:08:22,ALIZTA,backpan,released,1.2,,Crypt-Enigma,
HTML-Merge-3.33,2002-04-18T12:44:28,RAZINF,backpan,released,3.33,,HTML-Merge,"Perl extension for clearing the screen and receiving a keystroke."
AIX-LPP-0.4,2002-04-18T13:20:07,CRITTER,cpan,released,0.4,1,AIX-LPP,"Perl module for manipulation of an AIX lpp_name file"
Term-Screen-Wizard-0.54,2002-04-18T13:25:08,OESTERHOL,backpan,released,0.54,,Term-Screen-Wizard,"A wizard on your terminal..."
Encode-HanExtra-0.04,2002-04-18T14:41:10,AUTRIJUS,backpan,released,0.04,,Encode-HanExtra,"Extra sets of Chinese encodings"
Net-SSH-W32Perl-0.05,2002-04-18T15:23:09,SCOTTS,latest,released,0.05,,Net-SSH-W32Perl,"MSWin32 compatibility layer for Net::SSH::Perl"
Lingua-FR-Numbers-0.01,2002-04-18T15:28:10,BRIAC,backpan,released,0.01,1,Lingua-FR-Numbers,"Converts numeric values into their French string equivalents"
WWW-YahooMaps-0.2,2002-04-18T15:51:01,CSELLEG,cpan,released,0.2,,WWW-YahooMaps,"Create links to Yahoo! Maps"
Term-Interact-0.40,2002-04-18T15:52:52,PRL,backpan,released,0.40,1,Term-Interact,"Get Data Interactively From User"
Business-Associates-0.98,2002-04-18T16:17:25,CYBAEA,backpan,released,0.98,1,Business-Associates,"a library to handle the new XML interface for the Amazon.com Associates program."
Authen-Krb5-Easy-0.90,2002-04-18T16:41:54,SCHALLEE,latest,released,0.90,1,Authen-Krb5-Easy,"Simple Kerberos 5 interaction"
Encode-HanConvert-0.04,2002-04-18T16:48:30,AUTRIJUS,backpan,released,0.04,,Encode-HanConvert,"Traditional and Simplified Chinese mappings"
Apache-Onanox-0.01,2002-04-18T16:56:57,IDORU,backpan,released,0.01,1,Apache-Onanox,
HTML-TableParser-0.3,2002-04-18T18:18:12,DJERIUS,backpan,released,0.3,,HTML-TableParser,"Extract data from an HTML table"
Devel-Symdump-2.03,2002-04-18T20:13:03,ANDK,backpan,released,2.03,,Devel-Symdump,"dump symbol names or the symbol table"
Bundle-Bugzilla-0.07,2002-04-18T23:53:45,ZLIPTON,backpan,released,0.07,,Bundle-Bugzilla,"A bundle of the modules required for Bugzilla."
Tk-ListboxDnD-1.1,2002-04-19T01:05:06,GSLONDON,backpan,released,1.1,,Tk-ListboxDnD,"A Tk::Listbox widget with drag and drop capability."
Term-ReadLine-Perl-1.0202,2002-04-19T03:16:52,ILYAZ,cpan,released,1.0202,,Term-ReadLine-Perl,
Statistics-Frequency-0.01,2002-04-19T03:44:28,JHI,backpan,released,0.01,1,Statistics-Frequency,"simple counting of elements"
Pod-HtmlTree-0.93,2002-04-19T06:08:16,MSCHILLI,backpan,released,0.93,1,Pod-HtmlTree,"Create a hierarchy of HTML documents from your module's PMs."
